site,plot,date,observer,start_time,transectID,position,herb,wood,litter,bare,rocky,canopy,automatic_sum,notes,year,season,,,,,,,,,,,
Wilhelm,Creek,6/21/2023,EAL,9:46,QL1,21,4.5,0,11.5,0,0,0,16,,2023,summer,,,,,,,,,,,
Wilhelm,Creek,6/21/2023,EAL,9:46,QL1,24,6,0,10,0,0,0,16,,2023,summer,,,,,,,,,,,
Wilhelm,Creek,6/21/2023,EAL,9:46,QL1,27,12,0,4,0,0,0,16,,2023,summer,,,,,,,,,,,
Wilhelm,Creek,6/21/2023,EAL,9:46,QL1,30,10,0,6,0,0,0,16,,2023,summer,,,,,,,,,,,
Wilhelm,Creek,6/21/2023,EAL,9:46,QL1,33,12,0,4,0,0,0,16,,2023,summer,,,,,,,,,,,
Wilhelm,Creek,6/21/2023,EAL,9:46,QL1,36,5,0,11,0,0,0,16,,2023,summer,,,,,,,,,,,
Wilhelm,Creek,6/21/2023,EAL,9:46,QL1,39,4.5,0,11.5,0,0,0,16,,2023,summer,,,,,,,,,,,
Wilhelm,Creek,6/21/2023,EAL,9:46,QL1,42,11,0,5,0,0,0,16,,2023,summer,,,,,,,,,,,
Wilhelm,Creek,6/21/2023,EAL,9:46,QL1,45,11,0,5,0,0,0,16,,2023,summer,,,,,,,,,,,
Wilhelm,Creek,6/21/2023,EAL,10:14,QL1,48,14,0,2,0,0,0,16,,2023,summer,,,,,,,,,,,
Wilhelm,Creek,6/21/2023,EAL,10:19,CENTER,0,3,0,13,0,0,0,16,,2023,summer,,,,,,,,,,,
Wilhelm,Creek,6/21/2023,EAL,10:19,CENTER,3,4,0,12,0,0,0,16,,2023,summer,,,,,,,,,,,
Wilhelm,Creek,6/21/2023,EAL,10:19,CENTER,6,2,0,14,0,0,0,16,,2023,summer,,,,,,,,,,,
Wilhelm,Creek,6/21/2023,EAL,10:19,CENTER,9,2,0,14,0,0,0,16,,2023,summer,,,,,,,,,,,
Wilhelm,Creek,6/21/2023,EAL,10:19,CENTER,12,1.5,0,14.5,0,0,0,16,,2023,summer,,,,,,,,,,,
Wilhelm,Creek,6/21/2023,EAL,10:19,CENTER,15,2,0,14,0,0,0,16,,2023,summer,,,,,,,,,,,
Wilhelm,Creek,6/21/2023,EAL,10:19,CENTER,18,1.5,0,14.5,0,0,0,16,,2023,summer,,,,,,,,,,,
Wilhelm,Creek,6/21/2023,EAL,10:19,CENTER,21,1.5,0,14.5,0,0,0,16,,2023,summer,,,,,,,,,,,
Wilhelm,Creek,6/21/2023,EAL,10:19,CENTER,24,12,0,4,0,0,0,16,,2023,summer,,,,,,,,,,,
Wilhelm,Creek,6/21/2023,EAL,10:19,CENTER,27,8,0,8,0,0,0,16,,2023,summer,,,,,,,,,,,
Wilhelm,Creek,6/21/2023,EAL,10:19,CENTER,30,10.5,0,5.5,0,0,0,16,,2023,summer,,,,,,,,,,,
Wilhelm,Creek,6/21/2023,EAL,10:19,CENTER,33,10,0,6,0,0,0,16,,2023,summer,,,,,,,,,,,
Wilhelm,Creek,6/21/2023,EAL,10:19,CENTER,36,13,0,3,0,0,0,16,,2023,summer,,,,,,,,,,,
Wilhelm,Creek,6/21/2023,EAL,10:19,CENTER,39,15.5,0,0.5,0,0,0,16,,2023,summer,,,,,,,,,,,
Wilhelm,Creek,6/21/2023,EAL,10:19,CENTER,42,15.5,0,0.5,0,0,0,16,,2023,summer,,,,,,,,,,,
Wilhelm,Creek,6/21/2023,EAL,10:19,CENTER,45,15.5,0,0.5,0,0,0,16,,2023,summer,,,,,,,,,,,
Wilhelm,Creek,6/21/2023,EAL,10:45,CENTER,48,13,0,3,0,0,0,16,,2023,summer,,,,,,,,,,,
Wilhelm,Creek,6/21/2023,EAL,10:48,QL2,0,2,0,14,0,0,0,16,,2023,summer,,,,,,,,,,,
Wilhelm,Creek,6/21/2023,EAL,10:48,QL2,3,3.5,0,12.5,0,0,0,16,,2023,summer,,,,,,,,,,,
Wilhelm,Creek,6/21/2023,EAL,10:48,QL2,6,2.5,0,13.5,0,0,0,16,,2023,summer,,,,,,,,,,,
Wilhelm,Creek,6/21/2023,EAL,10:48,QL2,9,3,0,13,0,0,0,16,,2023,summer,,,,,,,,,,,
Wilhelm,Creek,6/21/2023,EAL,10:48,QL2,12,2.5,0,13.5,0,0,0,16,,2023,summer,,,,,,,,,,,
Wilhelm,Creek,6/21/2023,EAL,10:48,QL2,15,2,0,14,0,0,0,16,,2023,summer,,,,,,,,,,,
Wilhelm,Creek,6/21/2023,EAL,10:48,QL2,18,3,0,13,0,0,0,16,,2023,summer,,,,,,,,,,,
Wilhelm,Creek,6/21/2023,EAL,10:48,QL2,21,11,0,5,0,0,0,16,,2023,summer,,,,,,,,,,,
Wilhelm,Creek,6/21/2023,EAL,10:48,QL2,24,10,0,6,0,0,0,16,,2023,summer,,,,,,,,,,,
Wilhelm,Creek,6/21/2023,EAL,10:48,QL2,27,5,0,11,0,0,0,16,,2023,summer,,,,,,,,,,,
Wilhelm,Creek,6/21/2023,EAL,10:48,QL2,30,4.5,0,11.5,0,0,0,16,,2023,summer,,,,,,,,,,,
Wilhelm,Creek,6/21/2023,EAL,10:48,QL2,33,3,0,13,0,0,0,16,1 litter = ant hill,2023,summer,,,,,,,,,,,
Wilhelm,Creek,6/21/2023,EAL,10:48,QL2,36,5,0,11,0,0,0,16,,2023,summer,,,,,,,,,,,
Wilhelm,Creek,6/21/2023,EAL,10:48,QL2,39,12,0,4,0,0,0,16,,2023,summer,,,,,,,,,,,
Wilhelm,Creek,6/21/2023,EAL,10:48,QL2,42,6,0,9,1,0,0,16,,2023,summer,,,,,,,,,,,
Wilhelm,Creek,6/21/2023,EAL,10:48,QL2,45,14,0,2,0,0,0,16,,2023,summer,,,,,,,,,,,
Wilhelm,Creek,6/21/2023,EAL,11:21,QL2,48,14,0,2,0,0,0,16,,2023,summer,,,,,,,,,,,
Wilhelm,Hare,6/21/2023,EAL,12:03,QL1,0,2.5,0,13.5,0,0,0,16,,2023,summer,,,,,,,,,,,
Wilhelm,Hare,6/21/2023,EAL,12:03,QL1,3,2,0,13,1,0,0,16,,2023,summer,,,,,,,,,,,
Wilhelm,Hare,6/21/2023,EAL,12:03,QL1,6,2.5,0,13.5,0,0,0,16,,2023,summer,,,,,,,,,,,
Wilhelm,Hare,6/21/2023,EAL,12:03,QL1,9,4,0,12,0,0,0,16,,2023,summer,,,,,,,,,,,
Wilhelm,Hare,6/21/2023,EAL,12:03,QL1,12,3,0,13,0,0,0,16,,2023,summer,,,,,,,,,,,
Wilhelm,Hare,6/21/2023,EAL,12:03,QL1,15,4,0,12,0,0,0,16,,2023,summer,,,,,,,,,,,
Wilhelm,Hare,6/21/2023,EAL,12:03,QL1,18,3,0,12,0,1,0,16,,2023,summer,,,,,,,,,,,
Wilhelm,Hare,6/21/2023,EAL,12:03,QL1,21,4,0,12,0,0,0,16,,2023,summer,,,,,,,,,,,
Wilhelm,Hare,6/21/2023,EAL,12:03,QL1,24,4.5,0,11.5,0,0,0,16,,2023,summer,,,,,,,,,,,
Wilhelm,Hare,6/21/2023,EAL,12:03,QL1,27,3.5,0,12.5,0,0,0,16,,2023,summer,,,,,,,,,,,
Wilhelm,Hare,6/21/2023,EAL,12:03,QL1,30,4,0,12,0,0,0,16,,2023,summer,,,,,,,,,,,
Wilhelm,Hare,6/21/2023,EAL,12:03,QL1,33,3.5,0,11.5,0,1,0,16,,2023,summer,,,,,,,,,,,
Wilhelm,Hare,6/21/2023,EAL,12:03,QL1,36,2.5,0,13.5,0,0,0,16,,2023,summer,,,,,,,,,,,
Wilhelm,Hare,6/21/2023,EAL,12:03,QL1,39,4.5,0,11.5,0,0,0,16,,2023,summer,,,,,,,,,,,
Wilhelm,Hare,6/21/2023,EAL,12:03,QL1,42,3,0,13,0,0,0,16,,2023,summer,,,,,,,,,,,
Wilhelm,Hare,6/21/2023,EAL,12:03,QL1,45,5,0,11,0,0,0,16,,2023,summer,,,,,,,,,,,
Wilhelm,Hare,6/21/2023,EAL,12:26,QL1,48,2,0,14,0,0,0,16,,2023,summer,,,,,,,,,,,
Wilhelm,Hare,6/21/2023,EAL,14:51,CENTER,0,2,0,14,0,0,0,16,,2023,summer,,,,,,,,,,,
Wilhelm,Hare,6/21/2023,EAL,14:51,CENTER,3,4.5,0,11.5,0,0,0,16,,2023,summer,,,,,,,,,,,
Wilhelm,Hare,6/21/2023,EAL,14:51,CENTER,6,5,0,11,0,0,0,16,,2023,summer,,,,,,,,,,,
Wilhelm,Hare,6/21/2023,EAL,14:51,CENTER,9,3.5,0,12.5,0,0,0,16,,2023,summer,,,,,,,,,,,
Wilhelm,Hare,6/21/2023,EAL,14:51,CENTER,12,1.5,0,14.5,0,0,0,16,,2023,summer,,,,,,,,,,,
Wilhelm,Hare,6/21/2023,EAL,14:51,CENTER,15,2.5,0,13.5,0,0,0,16,,2023,summer,,,,,,,,,,,
Wilhelm,Hare,6/21/2023,EAL,14:51,CENTER,18,3,0,13,0,0,0,16,,2023,summer,,,,,,,,,,,
Wilhelm,Hare,6/21/2023,EAL,14:51,CENTER,21,2,0,14,0,0,0,16,,2023,summer,,,,,,,,,,,
Wilhelm,Hare,6/21/2023,EAL,14:51,CENTER,24,4,0,12,0,0,0,16,,2023,summer,,,,,,,,,,,
Wilhelm,Hare,6/21/2023,EAL,14:51,CENTER,27,3.5,0,12.5,0,0,0,16,,2023,summer,,,,,,,,,,,
Wilhelm,Hare,6/21/2023,EAL,14:51,CENTER,30,5,0,11,0,0,0,16,,2023,summer,,,,,,,,,,,
Wilhelm,Hare,6/21/2023,EAL,14:51,CENTER,33,1.5,0,14.5,0,0,0,16,,2023,summer,,,,,,,,,,,
Wilhelm,Hare,6/21/2023,EAL,14:51,CENTER,36,2,0,14,0,0,0,16,,2023,summer,,,,,,,,,,,
Wilhelm,Hare,6/21/2023,EAL,14:51,CENTER,39,3,0,13,0,0,0,16,,2023,summer,,,,,,,,,,,
Wilhelm,Hare,6/21/2023,EAL,14:51,CENTER,42,4,0,12,0,0,0,16,,2023,summer,,,,,,,,,,,
Wilhelm,Hare,6/21/2023,EAL,14:51,CENTER,45,4.5,0,11.5,0,0,0,16,,2023,summer,,,,,,,,,,,
Wilhelm,Hare,6/21/2023,EAL,14:51,CENTER,48,2,0,14,0,0,0,16,,2023,summer,,,,,,,,,,,
Wilhelm,Hare,6/21/2023,EAL,14:51,QL2,0,2,0,14,0,0,0,16,,2023,summer,,,,,,,,,,,
Wilhelm,Hare,6/21/2023,EAL,14:51,QL2,3,2.5,0,13.5,0,0,0,16,,2023,summer,,,,,,,,,,,
Wilhelm,Hare,6/21/2023,EAL,14:51,QL2,6,4,0,12,0,0,0,16,,2023,summer,,,,,,,,,,,
Wilhelm,Hare,6/21/2023,EAL,14:51,QL2,9,4,0,12,0,0,0,16,,2023,summer,,,,,,,,,,,
Wilhelm,Hare,6/21/2023,EAL,14:51,QL2,12,3,0,13,0,0,0,16,,2023,summer,,,,,,,,,,,
Wilhelm,Hare,6/21/2023,EAL,14:51,QL2,15,4,0,12,0,0,0,16,,2023,summer,,,,,,,,,,,
Wilhelm,Hare,6/21/2023,EAL,14:51,QL2,18,3.5,0,12.5,0,0,0,16,,2023,summer,,,,,,,,,,,
Wilhelm,Hare,6/21/2023,EAL,14:51,QL2,21,5,0,11,0,0,0,16,,2023,summer,,,,,,,,,,,
Wilhelm,Hare,6/21/2023,EAL,14:51,QL2,24,5,0,11,0,0,0,16,,2023,summer,,,,,,,,,,,
Wilhelm,Hare,6/21/2023,EAL,14:51,QL2,27,2,0,14,0,0,0,16,,2023,summer,,,,,,,,,,,
Wilhelm,Hare,6/21/2023,EAL,14:51,QL2,30,4,0,12,0,0,0,16,,2023,summer,,,,,,,,,,,
Wilhelm,Hare,6/21/2023,EAL,14:51,QL2,33,3,0,13,0,0,0,16,,2023,summer,,,,,,,,,,,
Wilhelm,Hare,6/21/2023,EAL,14:51,QL2,36,3,0,13,0,0,0,16,,2023,summer,,,,,,,,,,,
Wilhelm,Hare,6/21/2023,EAL,14:51,QL2,39,2.5,0,13.5,0,0,0,16,,2023,summer,,,,,,,,,,,
Wilhelm,Hare,6/21/2023,EAL,14:51,QL2,42,3,0,13,0,0,0,16,,2023,summer,,,,,,,,,,,
Wilhelm,Hare,6/21/2023,EAL,14:51,QL2,45,5,0,11,0,0,0,16,,2023,summer,,,,,,,,,,,
Wilhelm,Hare,6/21/2023,EAL,14:51,QL2,48,3,0,13,0,0,0,16,,2023,summer,,,,,,,,,,,
High Hope ,Corral,6/9/2023,EAL,9:19,QL1,0,4.5,0,11.5,0,0,0,16,,2023,summer,,,,,,,,,,,
High Hope ,Corral,6/9/2023,EAL,9:19,QL1,3,5,0,11,0,0,0,16,,2023,summer,,,,,,,,,,,
High Hope ,Corral,6/9/2023,EAL,9:19,QL1,6,9,0,5,2,0,0,16,,2023,summer,,,,,,,,,,,
High Hope ,Corral,6/9/2023,EAL,9:19,QL1,9,5,0,11,0,0,0,16,,2023,summer,,,,,,,,,,,
High Hope ,Corral,6/9/2023,EAL,9:19,QL1,12,9,0,7,0,0,0,16,,2023,summer,,,,,,,,,,,
High Hope ,Corral,6/9/2023,EAL,9:19,QL1,15,4,0,12,0,0,0,16,,2023,summer,,,,,,,,,,,
High Hope ,Corral,6/9/2023,EAL,9:19,QL1,18,7,0,9,0,0,0,16,,2023,summer,,,,,,,,,,,
High Hope ,Corral,6/9/2023,EAL,9:19,QL1,21,6,0,10,0,0,0,16,,2023,summer,,,,,,,,,,,
High Hope ,Corral,6/9/2023,EAL,9:19,QL1,24,6,0,9.5,0.5,0,0,16,,2023,summer,,,,,,,,,,,
High Hope ,Corral,6/9/2023,EAL,9:19,QL1,27,10,0,6,0,0,0,16,,2023,summer,,,,,,,,,,,
High Hope ,Corral,6/9/2023,EAL,9:19,QL1,30,11,0,5,0,0,0,16,,2023,summer,,,,,,,,,,,
High Hope ,Corral,6/9/2023,EAL,9:19,QL1,33,8,0,8,0,0,0,16,,2023,summer,,,,,,,,,,,
High Hope ,Corral,6/9/2023,EAL,9:19,QL1,36,4,0,12,0,0,0,16,,2023,summer,,,,,,,,,,,
High Hope ,Corral,6/9/2023,EAL,9:19,QL1,39,11,0,5,0,0,0,16,,2023,summer,,,,,,,,,,,
High Hope ,Corral,6/9/2023,EAL,9:19,QL1,42,13,0,2.5,0.5,0,0,16,,2023,summer,,,,,,,,,,,
High Hope ,Corral,6/9/2023,EAL,9:19,QL1,45,12,0,4,0,0,0,16,,2023,summer,,,,,,,,,,,
High Hope ,Corral,6/9/2023,EAL,9:59,QL1,48,13,0,3,0,0,0,16,,2023,summer,,,,,,,,,,,
High Hope ,Corral,6/9/2023,EAL,10:05,CENTER,0,12.5,0,3.5,0,0,0,16,,2023,summer,,,,,,,,,,,
High Hope ,Corral,6/9/2023,EAL,10:05,CENTER,3,13,0,3,0,0,0,16,,2023,summer,,,,,,,,,,,
High Hope ,Corral,6/9/2023,EAL,10:05,CENTER,6,11.5,0,4.5,0,0,0,16,,2023,summer,,,,,,,,,,,
High Hope ,Corral,6/9/2023,EAL,10:05,CENTER,9,12,0,4,0,0,0,16,,2023,summer,,,,,,,,,,,
High Hope ,Corral,6/9/2023,EAL,10:05,CENTER,12,11,0,5,0,0,0,16,,2023,summer,,,,,,,,,,,
High Hope ,Corral,6/9/2023,EAL,10:05,CENTER,15,4,0,12,0,0,0,16,,2023,summer,,,,,,,,,,,
High Hope ,Corral,6/9/2023,EAL,10:05,CENTER,18,12.5,0,3.5,0,0,0,16,,2023,summer,,,,,,,,,,,
High Hope ,Corral,6/9/2023,EAL,10:05,CENTER,21,11,0,4,1,0,0,16,,2023,summer,,,,,,,,,,,
High Hope ,Corral,6/9/2023,EAL,10:05,CENTER,24,11,0,5,0,0,0,16,,2023,summer,,,,,,,,,,,
High Hope ,Corral,6/9/2023,EAL,10:05,CENTER,27,11.5,0,4,0.5,0,0,16,,2023,summer,,,,,,,,,,,
High Hope ,Corral,6/9/2023,EAL,10:05,CENTER,30,12.5,0,3.5,0,0,0,16,,2023,summer,,,,,,,,,,,
High Hope ,Corral,6/9/2023,EAL,10:05,CENTER,33,13,0,3,0,0,0,16,,2023,summer,,,,,,,,,,,
High Hope ,Corral,6/9/2023,EAL,10:05,CENTER,36,12.5,0,3.5,0,0,0,16,,2023,summer,,,,,,,,,,,
High Hope ,Corral,6/9/2023,EAL,10:05,CENTER,39,13.5,0,2.5,0,0,0,16,,2023,summer,,,,,,,,,,,
High Hope ,Corral,6/9/2023,EAL,10:05,CENTER,42,8,0,8,0,0,0,16,,2023,summer,,,,,,,,,,,
High Hope ,Corral,6/9/2023,EAL,10:05,CENTER,45,11,0,4,1,0,0,16,,2023,summer,,,,,,,,,,,
High Hope ,Corral,6/9/2023,EAL,10:31,CENTER,48,11.5,0,4.5,0,0,0,16,,2023,summer,,,,,,,,,,,
High Hope ,Corral,6/9/2023,EAL,10:33,QL2,0,4,0,12,0,0,0,16,,2023,summer,,,,,,,,,,,
High Hope ,Corral,6/9/2023,EAL,10:33,QL2,3,10,0,5.5,0.5,0,0,16,,2023,summer,,,,,,,,,,,
High Hope ,Corral,6/9/2023,EAL,10:33,QL2,6,2.5,0,12.5,1,0,0,16,,2023,summer,,,,,,,,,,,
High Hope ,Corral,6/9/2023,EAL,10:33,QL2,9,4.5,0,9.5,2,0,0,16,,2023,summer,,,,,,,,,,,
High Hope ,Corral,6/9/2023,EAL,10:33,QL2,12,3,0,10.5,2.5,0,0,16,,2023,summer,,,,,,,,,,,
High Hope ,Corral,6/9/2023,EAL,10:33,QL2,15,4.5,0,11.5,0,0,0,16,,2023,summer,,,,,,,,,,,
High Hope ,Corral,6/9/2023,EAL,10:33,QL2,18,13,0,3,0,0,0,16,,2023,summer,,,,,,,,,,,
High Hope ,Corral,6/9/2023,EAL,10:33,QL2,21,11,0,5,0,0,0,16,,2023,summer,,,,,,,,,,,
High Hope ,Corral,6/9/2023,EAL,10:33,QL2,24,12,0,4,0,0,0,16,,2023,summer,,,,,,,,,,,
High Hope ,Corral,6/9/2023,EAL,10:33,QL2,27,9,0,7,0,0,0,16,,2023,summer,,,,,,,,,,,
High Hope ,Corral,6/9/2023,EAL,10:33,QL2,30,2.5,0,13.5,0,0,0,16,,2023,summer,,,,,,,,,,,
High Hope ,Corral,6/9/2023,EAL,10:33,QL2,33,8.5,0,7,0.5,0,0,16,,2023,summer,,,,,,,,,,,
High Hope ,Corral,6/9/2023,EAL,10:33,QL2,36,9,0,6.5,0.5,0,0,16,,2023,summer,,,,,,,,,,,
High Hope ,Corral,6/9/2023,EAL,10:33,QL2,39,4.5,0,10,1.5,0,0,16,,2023,summer,,,,,,,,,,,
High Hope ,Corral,6/9/2023,EAL,10:33,QL2,42,10.5,0,3,2.5,0,0,16,,2023,summer,,,,,,,,,,,
High Hope ,Corral,6/9/2023,EAL,10:33,QL2,45,11.5,0,4.5,0,0,0,16,,2023,summer,,,,,,,,,,,
High Hope ,Corral,6/9/2023,EAL,11:06,QL2,48,8,0,8,0,0,0,16,,2023,summer,,,,,,,,,,,
High Hope ,Valley,6/8/2023,EAL ,9:30,QL1,0,12,0,4,0,0,0,16,,2023,summer,,,,,,,,,,,
High Hope ,Valley,6/8/2023,EAL ,9:30,QL1,3,11.5,0,4.5,0,0,0,16,,2023,summer,,,,,,,,,,,
High Hope ,Valley,6/8/2023,EAL ,9:30,QL1,6,12.5,0,3.5,0,0,0,16,,2023,summer,,,,,,,,,,,
High Hope ,Valley,6/8/2023,EAL ,9:30,QL1,9,14,0,2,0,0,0,16,,2023,summer,,,,,,,,,,,
High Hope ,Valley,6/8/2023,EAL ,9:30,QL1,12,12,0,4,0,0,0,16,,2023,summer,,,,,,,,,,,
High Hope ,Valley,6/8/2023,EAL ,9:30,QL1,15,5.5,0,10.5,0,0,0,16,,2023,summer,,,,,,,,,,,
High Hope ,Valley,6/8/2023,EAL ,9:30,QL1,18,11,0,5,0,0,0,16,,2023,summer,,,,,,,,,,,
High Hope ,Valley,6/8/2023,EAL ,9:30,QL1,21,11,0,5,0,0,0,16,,2023,summer,,,,,,,,,,,
High Hope ,Valley,6/8/2023,EAL ,9:30,QL1,24,14.5,0,1.5,0,0,0,16,,2023,summer,,,,,,,,,,,
High Hope ,Valley,6/8/2023,EAL ,9:30,QL1,27,10,0,6,0,0,0,16,,2023,summer,,,,,,,,,,,
High Hope ,Valley,6/8/2023,EAL ,9:30,QL1,30,12,0,4,0,0,0,16,,2023,summer,,,,,,,,,,,
High Hope ,Valley,6/8/2023,EAL ,9:30,QL1,33,12,0,4,0,0,0,16,,2023,summer,,,,,,,,,,,
High Hope ,Valley,6/8/2023,EAL ,9:30,QL1,36,13,0,3,0,0,0,16,,2023,summer,,,,,,,,,,,
High Hope ,Valley,6/8/2023,EAL ,9:30,QL1,39,10.5,0,5.5,0,0,0,16,,2023,summer,,,,,,,,,,,
High Hope ,Valley,6/8/2023,EAL ,9:30,QL1,42,10,0,6,0,0,0,16,,2023,summer,,,,,,,,,,,
High Hope ,Valley,6/8/2023,EAL ,9:30,QL1,45,13,0,3,0,0,0,16,,2023,summer,,,,,,,,,,,
High Hope ,Valley,6/8/2023,EAL ,10:06,QL1,48,13.5,0,2.5,0,0,0,16,,2023,summer,,,,,,,,,,,
High Hope ,Valley,6/8/2023,EAL ,10:13,CENTER,0,11,0,5,0,0,0,16,,2023,summer,,,,,,,,,,,
High Hope ,Valley,6/8/2023,EAL ,10:13,CENTER,3,13,0,3,0,0,0,16,,2023,summer,,,,,,,,,,,
High Hope ,Valley,6/8/2023,EAL ,10:13,CENTER,6,11.5,0,4.5,0,0,0,16,,2023,summer,,,,,,,,,,,
High Hope ,Valley,6/8/2023,EAL ,10:13,CENTER,9,14,0,2,0,0,0,16,,2023,summer,,,,,,,,,,,
High Hope ,Valley,6/8/2023,EAL ,10:13,CENTER,12,7,0,6.5,2.5,0,0,16,,2023,summer,,,,,,,,,,,
High Hope ,Valley,6/8/2023,EAL ,10:13,CENTER,15,12.5,0,3.5,0,0,0,16,,2023,summer,,,,,,,,,,,
High Hope ,Valley,6/8/2023,EAL ,10:13,CENTER,18,10,0,6,0,0,0,16,,2023,summer,,,,,,,,,,,
High Hope ,Valley,6/8/2023,EAL ,10:13,CENTER,21,11,0,5,0,0,0,16,,2023,summer,,,,,,,,,,,
High Hope ,Valley,6/8/2023,EAL ,10:13,CENTER,24,10,0,6,0,0,0,16,,2023,summer,,,,,,,,,,,
High Hope ,Valley,6/8/2023,EAL ,10:13,CENTER,27,10.5,0,5.5,0,0,0,16,,2023,summer,,,,,,,,,,,
High Hope ,Valley,6/8/2023,EAL ,10:13,CENTER,30,11,0,5,0,0,0,16,,2023,summer,,,,,,,,,,,
High Hope ,Valley,6/8/2023,EAL ,10:13,CENTER,33,8,0,8,0,0,0,16,,2023,summer,,,,,,,,,,,
High Hope ,Valley,6/8/2023,EAL ,10:13,CENTER,36,11,0,5,0,0,0,16,,2023,summer,,,,,,,,,,,
High Hope ,Valley,6/8/2023,EAL ,10:13,CENTER,39,9,0,7,0,0,0,16,,2023,summer,,,,,,,,,,,
High Hope ,Valley,6/8/2023,EAL ,10:13,CENTER,42,3,0,13,0,0,0,16,,2023,summer,,,,,,,,,,,
High Hope ,Valley,6/8/2023,EAL ,10:13,CENTER,45,11,0,5,0,0,0,16,,2023,summer,,,,,,,,,,,
High Hope ,Valley,6/8/2023,EAL ,10:43,CENTER,48,10,0,6,0,0,0,16,,2023,summer,,,,,,,,,,,
High Hope ,Valley,6/8/2023,EAL ,10:48,QL2,0,9,0,7,0,0,0,16,,2023,summer,,,,,,,,,,,
High Hope ,Valley,6/8/2023,EAL ,10:48,QL2,3,11.5,0,4.5,0,0,0,16,,2023,summer,,,,,,,,,,,
High Hope ,Valley,6/8/2023,EAL ,10:48,QL2,6,9.5,0,6.5,0,0,0,16,,2023,summer,,,,,,,,,,,
High Hope ,Valley,6/8/2023,EAL ,10:48,QL2,9,12,0,4,0,0,0,16,,2023,summer,,,,,,,,,,,
High Hope ,Valley,6/8/2023,EAL ,10:48,QL2,12,10,0,6,0,0,0,16,,2023,summer,,,,,,,,,,,
High Hope ,Valley,6/8/2023,EAL ,10:48,QL2,15,11,0,5,0,0,0,16,,2023,summer,,,,,,,,,,,
High Hope ,Valley,6/8/2023,EAL ,10:48,QL2,18,7,0,9,0,0,0,16,,2023,summer,,,,,,,,,,,
High Hope ,Valley,6/8/2023,EAL ,10:48,QL2,21,11.5,0.5,4,0,0,0,16,,2023,summer,,,,,,,,,,,
High Hope ,Valley,6/8/2023,EAL ,10:48,QL2,24,11,0,5,0,0,0,16,,2023,summer,,,,,,,,,,,
High Hope ,Valley,6/8/2023,EAL ,10:48,QL2,27,12,0,4,0,0,0,16,,2023,summer,,,,,,,,,,,
High Hope ,Valley,6/8/2023,EAL ,10:48,QL2,30,10,0,6,0,0,0,16,,2023,summer,,,,,,,,,,,
High Hope ,Valley,6/8/2023,EAL ,10:48,QL2,33,10,0,6,0,0,0,16,,2023,summer,,,,,,,,,,,
High Hope ,Valley,6/8/2023,EAL ,10:48,QL2,36,6,0,10,0,0,0,16,,2023,summer,,,,,,,,,,,
High Hope ,Valley,6/8/2023,EAL ,10:48,QL2,39,10,0,6,0,0,0,16,,2023,summer,,,,,,,,,,,
High Hope ,Valley,6/8/2023,EAL ,10:48,QL2,42,11.5,0,4.5,0,0,0,16,,2023,summer,,,,,,,,,,,
High Hope ,Valley,6/8/2023,EAL ,10:48,QL2,45,10.5,0,5.5,0,0,0,16,,2023,summer,,,,,,,,,,,
High Hope ,Valley,6/8/2023,EAL ,10:48,QL2,48,9.5,0,6.5,0,0,0,16,,2023,summer,,,,,,,,,,,
High Hope ,Statue,6/9/2023,EAL,13:34,QL1,0,11,0,5,0,0,0,16,,2023,summer,,,,,,,,,,,
High Hope ,Statue,6/9/2023,EAL,13:34,QL1,3,11,0,5,0,0,0,16,,2023,summer,,,,,,,,,,,
High Hope ,Statue,6/9/2023,EAL,13:34,QL1,6,10,0,6,0,0,0,16,,2023,summer,,,,,,,,,,,
High Hope ,Statue,6/9/2023,EAL,13:34,QL1,9,9,0,7,0,0,0,16,,2023,summer,,,,,,,,,,,
High Hope ,Statue,6/9/2023,EAL,13:34,QL1,12,11,0,5,0,0,0,16,,2023,summer,,,,,,,,,,,
High Hope ,Statue,6/9/2023,EAL,13:34,QL1,15,9,0,4.5,0,2.5,0,16,,2023,summer,,,,,,,,,,,
High Hope ,Statue,6/9/2023,EAL,13:34,QL1,18,13,0,3,0,0,0,16,,2023,summer,,,,,,,,,,,
High Hope ,Statue,6/9/2023,EAL,13:34,QL1,21,12.5,0,3.5,0,0,0,16,,2023,summer,,,,,,,,,,,
High Hope ,Statue,6/9/2023,EAL,13:34,QL1,24,11,0,5,0,0,0,16,,2023,summer,,,,,,,,,,,
High Hope ,Statue,6/9/2023,EAL,13:34,QL1,27,13.5,0,2.5,0,0,0,16,,2023,summer,,,,,,,,,,,
High Hope ,Statue,6/9/2023,EAL,13:34,QL1,30,12,0,4,0,0,0,16,,2023,summer,,,,,,,,,,,
High Hope ,Statue,6/9/2023,EAL,13:34,QL1,33,11,0,5,0,0,0,16,,2023,summer,,,,,,,,,,,
High Hope ,Statue,6/9/2023,EAL,13:34,QL1,36,12,0,3,1,0,0,16,,2023,summer,,,,,,,,,,,
High Hope ,Statue,6/9/2023,EAL,13:34,QL1,39,14,0,2,0,0,0,16,,2023,summer,,,,,,,,,,,
High Hope ,Statue,6/9/2023,EAL,13:34,QL1,42,12,0,4,0,0,0,16,,2023,summer,,,,,,,,,,,
High Hope ,Statue,6/9/2023,EAL,13:34,QL1,45,13,0,3,0,0,0,16,,2023,summer,,,,,,,,,,,
