site,plot,date,observer,start_time,activity,participants,temp_F,wind_km_h,Clouds_pct,humidity_pct,notes,year,season,
Crow,Gas,6/18/2017,J. Heiser,7:50,Bee bowls down,"B. Harter, J. Heiser, K. Strain",80.1,7,,,,2017,summer,
Crow,Hill,6/18/2017,J. Heiser,8:08,Set up,"B. Harter, J. Heiser, E. Lichtenberg, K. Strain",NA,NA,,,,2017,summer,
Crow,Hill,6/18/2017,J. Heiser,8:31,Bee bowls down,"B. Harter, J. Heiser, E. Lichtenberg",81.5,4.6,,,,2017,summer,
Crow,Hill,6/18/2017,J. Heiser,8:58,AM netting,"B. Harter, J. Heiser, E. Lichtenberg, K. Strain",83.8,8.6,,,,2017,summer,
Crow,Gas,6/18/2017,J. Heiser,9:58,AM netting,"B. Harter, J. Heiser, E. Lichtenberg, K. Strain",89.7,7.5,,,,2017,summer,
Crow,Gas,6/18/2017,J. Heiser,10:45,Veg transects,"B. Harter, J. Heiser, E. Lichtenberg, K. Strain",NA,NA,,,,2017,summer,
Crow,Gas,6/18/2017,J. Heiser,10:45,Milkweed transects,"B. Harter, J. Heiser, E. Lichtenberg, K. Strain",NA,NA,,,,2017,summer,
Crow,Hill,6/18/2017,J. Heiser,11:50,Veg transects,"B. Harter, J. Heiser, E. Lichtenberg, K. Strain",NA,NA,,,,2017,summer,
Crow,Hill,6/18/2017,J. Heiser,11:50,Milkweed transects,"B. Harter, J. Heiser, E. Lichtenberg, K. Strain",NA,NA,,,,2017,summer,
Crow,Hill,6/18/2017,J. Heiser,13:02,PM netting,"B. Harter, J. Heiser, E. Lichtenberg, K. Strain",94.1,14.2,,,,2017,summer,
Crow,Gas,6/18/2017,J. Heiser,13:59,PM netting,"B. Harter, J. Heiser, E. Lichtenberg, K. Strain",102.6,8.6,,,,2017,summer,
Crow,Gas,6/18/2017,J. Heiser,14:30,Bee bowls up,"J. Heiser, K. Strain",NA,NA,,,,2017,summer,
Crow,Hill,6/18/2017,J. Heiser,15:00,Bee bowls up,"B. Harter, J. Heiser",NA,NA,,,,2017,summer,
Wagley,Watertrap,6/19/2017,J. Heiser,7:50,Set up,"B. Harter, J. Heiser, E. Lichtenberg, K. Strain",NA,NA,,,,2017,summer,
Wagley,Watertrap,6/19/2017,J. Heiser,8:10,Bee bowls,"B. Harter, J. Heiser, K. Strain",73.9,4.8,,,rained this morning,2017,summer,
Wagley,Airstrip,6/19/2017,J. Heiser,8:30,Set up,"B. Harter, J. Heiser, E. Lichtenberg, K. Strain",NA,NA,,,,2017,summer,
Wagley,Airstrip,6/19/2017,J. Heiser,8:46,Bee bowls,"B. Harter, J. Heiser, E. Lichtenberg, K. Strain",72.7,6.9,,,,2017,summer,
Wagley,Airstrip,6/19/2017,J. Heiser,9:08,AM netting,"B. Harter, J. Heiser, E. Lichtenberg, K. Strain",74,8.8,,,,2017,summer,
Wagley,Airstrip,6/19/2017,J. Heiser,9:58,Veg transects,"B. Harter, J. Heiser, E. Lichtenberg, K. Strain",NA,NA,,,,2017,summer,
Wagley,Airstrip,6/19/2017,J. Heiser,9:58,Milkweed transects,"B. Harter, J. Heiser, E. Lichtenberg, K. Strain",NA,NA,,,,2017,summer,
Wagley,Watertrap,6/19/2017,J. Heiser,11:15,AM netting,"B. Harter, J. Heiser, E. Lichtenberg, K. Strain",77.5,4.5,,,started raining half way through netting; took a pause to wait out rain,2017,summer,
Wagley,Watertrap,6/19/2017,J. Heiser,11:53,AM netting (after rain calmed down),"B. Harter, J. Heiser, E. Lichtenberg, K. Strain",NA,NA,,,,2017,summer,
Wagley,Watertrap,6/19/2017,J. Heiser,12:40,Veg transects,"B. Harter, J. Heiser, E. Lichtenberg, K. Strain",NA,NA,,,,2017,summer,
Wagley,Watertrap,6/19/2017,J. Heiser,12:40,Milkweed transects,"B. Harter, J. Heiser, E. Lichtenberg, K. Strain",NA,NA,,,,2017,summer,
Wagley,Airstrip,6/19/2017,J. Heiser,13:15,PM netting,"B. Harter, J. Heiser, E. Lichtenberg, K. Strain",87.8,14.8,,,,2017,summer,
Wagley,Watertrap,6/19/2017,J. Heiser,14:05,PM netting,"B. Harter, J. Heiser, E. Lichtenberg, K. Strain",91.9,2.7,,,,2017,summer,
Wagley,Watertrap,6/19/2017,J. Heiser,14:45,Bee bowls up,"E. Lichtenberg, K. Strain",NA,NA,,,,2017,summer,
Wagley,Watertrap,6/19/2017,J. Heiser,14:55,Veg transects,"B. Harter, J. Heiser",NA,NA,,,,2017,summer,
Wagley,Watertrap,6/19/2017,J. Heiser,15:26,Milkweed transects,"B. Harter, J. Heiser",NA,NA,,,,2017,summer,
Wagley,Airstrip,6/19/2017,J. Heiser,15:05,Bee bowls up,"E. Lichtenberg, K. Strain",NA,NA,,,,2017,summer,
Wagley,House,6/20/2017,J. Heiser,7:02,Set up,"B. Harter, J. Heiser, E. Lichtenberg, K. Strain",NA,NA,,,,2017,summer,
Wagley,House,6/20/2017,J. Heiser,7:21,Bee bowls down,"B. Harter, J. Heiser, E. Lichtenberg, K. Strain",76.7,3.7,,,,2017,summer,
Wagley,Food,6/20/2017,J. Heiser,7:49,Set up,"B. Harter, J. Heiser, E. Lichtenberg, K. Strain",NA,NA,,,,2017,summer,
Wagley,Food,6/20/2017,J. Heiser,7:58,Bee bowls down,"B. Harter, J. Heiser, E. Lichtenberg, K. Strain",77.9,2.4,,,,2017,summer,
Wagley,Food,6/20/2017,J. Heiser,8:20,Milkweed transects,"B. Harter, K. Strain",NA,NA,,,,2017,summer,
Wagley,House,6/20/2017,J. Heiser,8:36,Veg transects,"B. Harter, J. Heiser, E. Lichtenberg, K. Strain",NA,NA,,,,2017,summer,
Wagley,House,6/20/2017,J. Heiser,8:36,Milkweed transects,"B. Harter, J. Heiser, E. Lichtenberg, K. Strain",NA,NA,,,,2017,summer,
Wagley,Food,6/20/2017,J. Heiser,9:20,AM netting,"B. Harter, J. Heiser, E. Lichtenberg, K. Strain",88,2.4,,,flat tire,2017,summer,
Wagley,Food,6/20/2017,J. Heiser,10:41,Veg transects,K. Strain,NA,NA,,,,2017,summer,
Wagley,Food,6/20/2017,J. Heiser,10:41,Milkweed transects,"E. Lichtenberg, K. Strain",NA,NA,,,,2017,summer,
Wagley,House,6/20/2017,J. Heiser,10:58,AM netting,"B. Harter, J. Heiser",89.4,3.8,,,,2017,summer,
Wagley,Food,6/20/2017,J. Heiser,13:24,PM netting,"B. Harter, J. Heiser, E. Lichtenberg, K. Strain",96.7,6.4,,,,2017,summer,
Wagley,House,6/20/2017,J. Heiser,14:38,PM netting,"B. Harter, J. Heiser, E. Lichtenberg, K. Strain",96.8,5.8,,,,2017,summer,
Wagley,House,6/20/2017,J. Heiser,15:10,Bee bowls up,"J. Heiser, K. Strain",NA,NA,,,6 knocked over- 1 of which was completely chewed through,2017,summer,
Wagley,House,6/20/2017,J. Heiser,15:45,Veg transects,"B. Harter, J. Heiser",NA,NA,,,,2017,summer,
Wagley,Food,6/20/2017,J. Heiser,16:00,Bee bowls up,"E. Lichtenberg, K. Strain",NA,NA,,,,2017,summer,
Clay,Middle,6/21/2017,J. Heiser,7:10,Set up,"B. Harter, J. Heiser, E. Lichtenberg, K. Strain",NA,NA,,,,2017,summer,
Clay,Middle,6/21/2017,J. Heiser,7:25,Bee bowls down,"B. Harter, K. Strain",78.8,2,,,,2017,summer,
Clay,Brushy,6/21/2017,J. Heiser,8:17,Set up,"B. Harter, J. Heiser, E. Lichtenberg, K. Strain",NA,NA,,,,2017,summer,
Clay,Brushy,6/21/2017,J. Heiser,8:17,Bee bowls down,"J. Heiser, E. Lichtenberg",81.4,3.4,,,,2017,summer,
Clay,Brushy,6/21/2017,J. Heiser,9:05,AM netting,"B. Harter, J. Heiser, E. Lichtenberg, K. Strain",88.3,3.8,,,,2017,summer,
Clay,Middle,6/21/2017,J. Heiser,10:04,AM netting,"B. Harter, J. Heiser, E. Lichtenberg, K. Strain",87.3,9.4,,,,2017,summer,
Clay,Middle,6/21/2017,J. Heiser,10:53,Veg transects,"B. Harter, J. Heiser, E. Lichtenberg, K. Strain",NA,NA,,,,2017,summer,
Clay,Middle,6/21/2017,J. Heiser,10:53,Milkweed transects,"B. Harter, J. Heiser, E. Lichtenberg, K. Strain",NA,NA,,,,2017,summer,
Clay,Brushy,6/21/2017,J. Heiser,11:45,Veg transects,"B. Harter, J. Heiser, E. Lichtenberg, K. Strain",NA,NA,,,,2017,summer,
Clay,Brushy,6/21/2017,J. Heiser,11:45,Milkweed transects,"B. Harter, J. Heiser, E. Lichtenberg, K. Strain",NA,NA,,,,2017,summer,
Clay,Brushy,6/21/2017,J. Heiser,13:01,PM netting,"B. Harter, J. Heiser, E. Lichtenberg, K. Strain",99.8,1.4,,,,2017,summer,
Clay,Middle,6/21/2017,J. Heiser,14:06,PM netting,"B. Harter, J. Heiser, E. Lichtenberg, K. Strain",96,4.3,,,,2017,summer,
Clay,Middle,6/21/2017,J. Heiser,14:45,Bee bowls up,"B. Harter, K. Strain",NA,NA,,,,2017,summer,
Clay,Brushy,6/21/2017,J. Heiser,14:55,Bee bowls up,J. Heiser,NA,NA,,,,2017,summer,
Clay,Deer,6/22/2017,J. Heiser,7:05,Set up,"B. Harter, J. Heiser, E. Lichtenberg, K. Strain",NA,NA,,,,2017,summer,
Clay,Deer,6/22/2017,J. Heiser,7:54,Bee bowls down,"B. Harter, J. Heiser, K. Strain",78.8,2.6,,,,2017,summer,
Clay,Gate,6/22/2017,J. Heiser,8:24,Set up,"B. Harter, J. Heiser, E. Lichtenberg, K. Strain",NA,NA,,,,2017,summer,
Clay,Gate,6/22/2017,J. Heiser,8:24,Bee bowls down,"J. Heiser, E. Lichtenberg",78,6.6,,,,2017,summer,
Clay,Gate,6/22/2017,J. Heiser,9:05,AM netting,"B. Harter, J. Heiser, E. Lichtenberg, K. Strain",81.7,9.6,,,,2017,summer,
Clay,Deer,6/22/2017,J. Heiser,10:04,AM netting,"B. Harter, J. Heiser, E. Lichtenberg, K. Strain",91.4,3.8,,,,2017,summer,
Clay,Deer,6/22/2017,J. Heiser,11:00,Veg transects,"B. Harter, J. Heiser, E. Lichtenberg, K. Strain",NA,NA,,,,2017,summer,
Clay,Deer,6/22/2017,J. Heiser,11:00,Milkweed transects,"B. Harter, J. Heiser, E. Lichtenberg, K. Strain",NA,NA,,,,2017,summer,
Clay,Gate,6/22/2017,J. Heiser,12:10,Veg transects,"B. Harter, J. Heiser, E. Lichtenberg, K. Strain",NA,NA,,,,2017,summer,
Clay,Gate,6/22/2017,J. Heiser,12:10,Milkweed transects,"B. Harter, J. Heiser, E. Lichtenberg, K. Strain",NA,NA,,,,2017,summer,
Clay,Gate,6/22/2017,J. Heiser,13:18,PM netting,"B. Harter, J. Heiser, E. Lichtenberg, K. Strain",98,5.9,,,,2017,summer,
Clay,Deer,6/22/2017,J. Heiser,14:15,PM netting,"B. Harter, J. Heiser, E. Lichtenberg, K. Strain",95,2.5,,,,2017,summer,
Clay,Deer,6/22/2017,J. Heiser,15:00,Bee bowls up,J. Heiser,NA,NA,,,,2017,summer,
Clay,Gate,6/22/2017,J. Heiser,15:30,Bee bowls up,J. Heiser,NA,NA,,,,2017,summer,
Clay,Gate,6/22/2017,J. Heiser,15:30,Veg transects,"B. Harter, E. Lichtenberg",NA,NA,,,,2017,summer,
Lewisville,Westlake,6/24/2017,J. Heiser,12:30,Set up,"B. Harter, J. Heiser, E. Lichtenberg, K. Strain",NA,NA,,,rained heavily in the morning,2017,summer,
Lewisville,Westlake,6/24/2017,J. Heiser,12:55,Veg transects,"B. Harter, J. Heiser, E. Lichtenberg, K. Strain",NA,NA,,,,2017,summer,
Lewisville,Westlake,6/24/2017,J. Heiser,12:55,Milkweed transects,"B. Harter, J. Heiser, E. Lichtenberg, K. Strain",NA,NA,,,,2017,summer,
Lewisville,Airfield,6/24/2017,J. Heiser,14:45,Set up,"B. Harter, J. Heiser, E. Lichtenberg, K. Strain",NA,NA,,,,2017,summer,
Lewisville,Airfield,6/24/2017,J. Heiser,15:15,Veg transects,"B. Harter, J. Heiser, E. Lichtenberg, K. Strain",NA,NA,,,,2017,summer,
Lewisville,Airfield,6/24/2017,J. Heiser,15:15,Milkweed transects,"B. Harter, J. Heiser, E. Lichtenberg, K. Strain",NA,NA,,,,2017,summer,
Lewisville,Oakland,6/24/2017,J. Heiser,16:35,Set up,"B. Harter, J. Heiser, E. Lichtenberg, K. Strain",NA,NA,,,,2017,summer,
Lewisville,Oakland,6/24/2017,J. Heiser,17:00,Veg transects,"B. Harter, J. Heiser, E. Lichtenberg, K. Strain",NA,NA,,,,2017,summer,
Lewisville,Oakland,6/24/2017,J. Heiser,17:00,Milkweed transects,"B. Harter, J. Heiser, E. Lichtenberg, K. Strain",NA,NA,,,,2017,summer,
Lewisville,Dam,6/25/2017,J. Heiser,7:12,Set up,"B. Harter, J. Heiser, E. Lichtenberg, K. Strain",NA,NA,,,,2017,summer,
Lewisville,Dam,6/25/2017,J. Heiser,8:00,Bee bowls down,"B. Harter, J. Heiser, E. Lichtenberg, K. Strain",75.1,3.3,,,,2017,summer,
Lewisville,Westlake,6/25/2017,J. Heiser,8:50,Bee bowls down,"B. Harter, J. Heiser, E. Lichtenberg, K. Strain",80.1,9.7,,,,2017,summer,
Lewisville,Westlake,6/25/2017,J. Heiser,9:13,AM netting,"B. Harter, J. Heiser, E. Lichtenberg, K. Strain",79.5,5.8,,,,2017,summer,
Lewisville,Dam,6/25/2017,J. Heiser,10:31,AM netting,"B. Harter, J. Heiser, E. Lichtenberg, K. Strain",85.2,6.2,,,,2017,summer,
Lewisville,Dam,6/25/2017,J. Heiser,11:30,Veg transects,"B. Harter, J. Heiser, E. Lichtenberg, K. Strain",NA,NA,,,,2017,summer,
Lewisville,Dam,6/25/2017,J. Heiser,11:30,Milkweed transects,"B. Harter, J. Heiser, E. Lichtenberg, K. Strain",NA,NA,,,,2017,summer,
Lewisville,Westlake,6/25/2017,J. Heiser,13:15,PM netting,"B. Harter, J. Heiser, E. Lichtenberg, K. Strain",86.8,8,,,,2017,summer,
Lewisville,Dam,6/25/2017,J. Heiser,14:27,PM netting,"B. Harter, J. Heiser, E. Lichtenberg, K. Strain",88.6,7.5,,,,2017,summer,
Lewisville,Dam,6/25/2017,J. Heiser,15:05,Bee bowls up,"B. Harter, E. Lichtenberg",NA,NA,,,,2017,summer,
Lewisville,Dam,6/25/2017,J. Heiser,15:05,Veg transects,"J. Heiser, K. Strain",NA,NA,,,,2017,summer,
Lewisville,Westlake,6/25/2017,J. Heiser,16:00,Bee bowls up,"B. Harter, J. Heiser",NA,NA,,,,2017,summer,
Lewisville,Oakland,6/26/2017,J. Heiser,7:30,Bee bowls down,"B. Harter, J. Heiser, E. Lichtenberg, K. Strain",75.5,5.5,,,,2017,summer,
Lewisville,Airfield,6/26/2017,J. Heiser,7:55,Bee bowls down,"B. Harter, J. Heiser, E. Lichtenberg, K. Strain",77.8,4.7,,,,2017,summer,
Lewisville,Airfield,6/26/2017,J. Heiser,8:50,AM netting,"B. Harter, J. Heiser, E. Lichtenberg, K. Strain",78.7,4.4,,,rained after this netting,2017,summer,
Lewisville,Oakland,6/26/2017,J. Heiser,11:56,AM netting,"B. Harter, J. Heiser, E. Lichtenberg, K. Strain",83.6,2.1,,,,2017,summer,
Lewisville,Airfield,6/26/2017,J. Heiser,13:16,PM netting,"B. Harter, J. Heiser, E. Lichtenberg, K. Strain",85.6,4.5,,,,2017,summer,
Lewisville,Oakland,6/26/2017,J. Heiser,14:05,PM netting,"B. Harter, J. Heiser, E. Lichtenberg, K. Strain",88.7,5.2,,,,2017,summer,
Lewisville,Oakland,6/26/2017,J. Heiser,15:30,Bee bowls up,"B. Harter, J. Heiser",NA,NA,,,,2017,summer,
Lewisville,Airfield,6/26/2017,J. Heiser,15:45,Bee bowls up,"B. Harter, J. Heiser",NA,NA,,,,2017,summer,
Hagerman,Bennetthill,6/27/2017,J. Heiser,7:00,Set up,"B. Harter, K. Strain",NA,NA,,,,2017,summer,
Hagerman,Bennetthill,6/27/2017,J. Heiser,7:15,Bee bowls down,J.Heiser,72.2,0,,,,2017,summer,
Hagerman,Upper,6/27/2017,J. Heiser,8:17,Bee bowls down,"B. Harter, J. Heiser, E. Lichtenberg, K. Strain",80.9,4.3,,,,2017,summer,
Hagerman,Upper,6/27/2017,J. Heiser,8:30,Set up,"B. Harter, J. Heiser, E. Lichtenberg, K. Strain",NA,NA,,,,2017,summer,
Hagerman,Upper,6/27/2017,J. Heiser,9:07,AM netting,"B. Harter, J. Heiser, E. Lichtenberg, K. Strain",86,3.8,,,,2017,summer,
Hagerman,Bennetthill,6/27/2017,J. Heiser,10:15,AM netting,"B. Harter, J. Heiser, E. Lichtenberg, K. Strain",92.6,4.8,,,,2017,summer,
Hagerman,Bennetthill,6/27/2017,J. Heiser,11:15,Veg transects,"B. Harter, J. Heiser, E. Lichtenberg, K. Strain",NA,NA,,,,2017,summer,
Hagerman,Bennetthill,6/27/2017,J. Heiser,11:15,Milkweed transects,"B. Harter, J. Heiser, E. Lichtenberg, K. Strain",NA,NA,,,,2017,summer,
Hagerman,Upper,6/27/2017,J. Heiser,13:09,PM netting,"B. Harter, J. Heiser, E. Lichtenberg, K. Strain",90.2,3,,,,2017,summer,
Hagerman,Bennetthill,6/27/2017,J. Heiser,14:12,PM netting,"B. Harter, J. Heiser, E. Lichtenberg, K. Strain",88.7,7.6,,,,2017,summer,
Hagerman,Bennetthill,6/27/2017,J. Heiser,14:45,Bee bowls up,"B. Harter, J. Heiser",NA,NA,,,,2017,summer,
Hagerman,Upper,6/27/2017,J. Heiser,15:11,Bee bowls up,"B. Harter, J. Heiser",NA,NA,,,,2017,summer,
Hagerman,Upper,6/27/2017,J. Heiser,15:22,Veg transects,"B. Harter, J. Heiser, E. Lichtenberg, K. Strain",NA,NA,,,,2017,summer,
Hagerman,Upper,6/27/2017,J. Heiser,15:22,Milkweed transects,"B. Harter, J. Heiser, E. Lichtenberg, K. Strain",NA,NA,,,,2017,summer,
Hagerman,Bennetthill,6/27/2017,J. Heiser,15:52,Milkweed transects,"B. Harter, J. Heiser",NA,NA,,,,2017,summer,
Hagerman,Meadow Pond,6/28/2017,J. Heiser,7:25,Set up,"B. Harter, J. Heiser, E. Lichtenberg, K. Strain",NA,NA,,,,2017,summer,
Hagerman,Meadow Pond,6/28/2017,J. Heiser,8:02,Bee bowls down,"B. Harter, J. Heiser, E. Lichtenberg, K. Strain",79.7,7.9,,,,2017,summer,
Hagerman,Crow Hill,6/28/2017,J. Heiser,8:46,Bee bowls down,"B. Harter, J. Heiser, E. Lichtenberg, K. Strain",78.7,9.6,,,,2017,summer,
Hagerman,Crow Hill,6/28/2017,J. Heiser,8:55,Set up,"B. Harter, J. Heiser, E. Lichtenberg, K. Strain",NA,NA,,,,2017,summer,
Hagerman,Crow Hill,6/28/2017,J. Heiser,9:16,AM netting,"B. Harter, J. Heiser, E. Lichtenberg, K. Strain",80.1,13.5,,,,2017,summer,
Hagerman,Meadow Pond,6/28/2017,J. Heiser,10:28,AM netting,"B. Harter, J. Heiser, E. Lichtenberg, K. Strain",86.5,9.3,,,,2017,summer,
Hagerman,Meadow Pond,6/28/2017,J. Heiser,11:30,Veg transects,"B. Harter, J. Heiser, E. Lichtenberg, K. Strain",NA,NA,,,,2017,summer,
Hagerman,Meadow Pond,6/28/2017,J. Heiser,11:30,Milkweed transects,"B. Harter, J. Heiser, E. Lichtenberg, K. Strain",NA,NA,,,,2017,summer,
Hagerman,Crow Hill,6/28/2017,J. Heiser,13:21,PM netting,"B. Harter, J. Heiser, E. Lichtenberg, K. Strain",88.3,13.6,,,,2017,summer,
Hagerman,Meadow Pond,6/28/2017,J. Heiser,14:34,PM netting,"B. Harter, J. Heiser, E. Lichtenberg, K. Strain",89.1,10.8,,,,2017,summer,
Hagerman,Meadow Pond,6/28/2017,J. Heiser,15:13,Bee bowls up,"B. Harter, K. Strain",NA,NA,,,,2017,summer,
Hagerman,Crow Hill,6/28/2017,J. Heiser,16:00,Bee bowls up,J. Heiser,NA,NA,,,,2017,summer,
Hagerman,Crow Hill,6/28/2017,J. Heiser,16:00,Veg transects,"B. Harter, K. Strain",NA,NA,,,,2017,summer,
Hagerman,Crow Hill,6/28/2017,J. Heiser,16:30,Milkweed transects,"J. Heiser, E. Lichtenberg",NA,NA,,,,2017,summer,
CrossTimbers,East,7/1/2017,J. Heiser,7:05,Set up,"B. Harter, J. Heiser, E. Lichtenberg, K. Strain",NA,NA,,,,2017,summer,
CrossTimbers,East,7/1/2017,J. Heiser,7:28,Bee bowls down,"B. Harter, J. Heiser, E. Lichtenberg, K. Strain",69.4,2,,,,2017,summer,
CrossTimbers,50 Acres,7/1/2017,J. Heiser,8:15,Bee bowls down,"B. Harter, J. Heiser, E. Lichtenberg, K. Strain",73.2,0,,,,2017,summer,
CrossTimbers,50 Acres,7/1/2017,J. Heiser,8:30,Set up,"B. Harter, J. Heiser, E. Lichtenberg, K. Strain",NA,NA,,,,2017,summer,
CrossTimbers,50 Acres,7/1/2017,J. Heiser,9:30,AM netting,"B. Harter, J. Heiser, E. Lichtenberg, K. Strain",71.3,4.4,,,,2017,summer,
CrossTimbers,50 Acres,7/1/2017,J. Heiser,8:58,Milkweed transects,"B. Harter, J. Heiser, E. Lichtenberg, K. Strain",NA,NA,,,,2017,summer,
CrossTimbers,East,7/1/2017,J. Heiser,10:40,AM netting,"B. Harter, J. Heiser, E. Lichtenberg, K. Strain",73,6.9,,,,2017,summer,
CrossTimbers,East,7/1/2017,J. Heiser,11:45,Veg transects,"B. Harter, J. Heiser, E. Lichtenberg, K. Strain",NA,NA,,,,2017,summer,
CrossTimbers,East,7/1/2017,J. Heiser,11:45,Milkweed transects,"B. Harter, J. Heiser, E. Lichtenberg, K. Strain",NA,NA,,,,2017,summer,
CrossTimbers,50 Acres,7/1/2017,J. Heiser,13:39,PM netting,"B. Harter, J. Heiser, E. Lichtenberg, K. Strain",81.1,5.1,,,COER closed or closing,2017,summer,
CrossTimbers,East,7/1/2017,J. Heiser,14:50,PM netting,"B. Harter, J. Heiser, E. Lichtenberg, K. Strain",86.9,6.4,,,,2017,summer,
CrossTimbers,East,7/1/2017,J. Heiser,15:40,Bee bowls up,B. Harter,NA,NA,,,9 chewed through and empty,2017,summer,
CrossTimbers,50 Acres,7/1/2017,J. Heiser,16:20,Bee bowls up,E. Lichtenberg,NA,NA,,,4 chewed and empty,2017,summer,
CrossTimbers,50 Acres,7/1/2017,J. Heiser,16:35,Veg transects,"B. Harter, J. Heiser, K. Strain",NA,NA,,,,2017,summer,
CrossTimbers,Highway,7/8/2017,J. Heiser,7:04,Set up,"B. Harter, J. Heiser, E. Lichtenberg",NA,NA,,,,2017,summer,
CrossTimbers,Highway,7/8/2017,J. Heiser,7:27,Bee bowls down,"B. Harter, J. Heiser, E. Lichtenberg",77.9,2,,,,2017,summer,
CrossTimbers,Middle,7/8/2017,J. Heiser,7:55,Bee bowls down,"B. Harter, J. Heiser, E. Lichtenberg",79,1.4,,,,2017,summer,
CrossTimbers,Middle,7/8/2017,J. Heiser,8:07,Set up,"B. Harter, J. Heiser, E. Lichtenberg",NA,NA,,,,2017,summer,
CrossTimbers,Middle,7/8/2017,J. Heiser,8:55,AM netting,"B. Harter, J. Heiser, E. Lichtenberg",83.8,2.4,,,,2017,summer,
CrossTimbers,Highway,7/8/2017,J. Heiser,10:03,AM Netting,"B. Harter, J. Heiser, E. Lichtenberg",92.5,3,,,,2017,summer,
CrossTimbers,Highway,7/8/2017,J. Heiser,11:10,Bee bowls refilled/replaced,E. Lichtenberg,NA,NA,,,,2017,summer,
CrossTimbers,Highway,7/8/2017,J. Heiser,11:15,Milkweed transects,"B. Harter, J. Heiser, E. Lichtenberg",NA,NA,,,,2017,summer,
CrossTimbers,Middle,7/8/2017,J. Heiser,11:45,Milkweed transects,"B. Harter, J. Heiser, E. Lichtenberg",NA,NA,,,,2017,summer,
CrossTimbers,Middle,7/8/2017,J. Heiser,12:57,PM netting,"B. Harter, J. Heiser, E. Lichtenberg",96.3,7.1,,,,2017,summer,
CrossTimbers,Highway,7/8/2017,J. Heiser,14:07,PM netting,"B. Harter, J. Heiser, E. Lichtenberg",96.4,7.6,,,,2017,summer,
CrossTimbers,Highway,7/8/2017,J. Heiser,14:55,Bee bowls up,E. Lichtenberg,NA,NA,,,"1 chewed, 1 dry",2017,summer,
CrossTimbers,Middle,7/8/2017,J. Heiser,15:15,Bee bowls up,E. Lichtenberg,NA,NA,,,,2017,summer,
CrossTimbers,Highway,7/9/2017,J. Heiser,8:30,Veg transects,"B. Harter, J. Heiser, E. Lichtenberg",NA,NA,,,,2017,summer,
CrossTimbers,Middle,7/9/2017,J. Heiser,9:57,Veg transects,"B. Harter, J. Heiser, E. Lichtenberg",NA,NA,,,,2017,summer,
CrossTimbers,50 Acres,7/9/2017,J. Heiser,11:06,Inflorecence,"B. Harter, J. Heiser, E. Lichtenberg",NA,NA,,,,2017,summer,
Oka,Highway,7/10/2017,J. Heiser,7:35,Set up,"M. Caballero, B. Harter, J. Heiser, E. Lichtenberg",NA,NA,,,,2017,summer,
Oka,Highway,7/10/2017,J. Heiser,7:50,Bee bowls down,"M. Caballero, B. Harter, J. Heiser, E. Lichtenberg",72.7,8.3,,,,2017,summer,
Oka,South,7/10/2017,J. Heiser,9:00,Bee bowls down,"M. Caballero, B. Harter, J. Heiser, E. Lichtenberg",85.2,4.5,,,,2017,summer,
Oka,South,7/10/2017,J. Heiser,9:12,Set up,"M. Caballero, B. Harter, J. Heiser, E. Lichtenberg",NA,NA,,,,2017,summer,
Oka,South,7/10/2017,J. Heiser,9:30,AM netting,"M. Caballero, B. Harter, J. Heiser, E. Lichtenberg",85.2,4.1,,,,2017,summer,
Oka,Highway,7/10/2017,J. Heiser,10:26,AM netting,"M. Caballero, B. Harter, J. Heiser, E. Lichtenberg",85.8,4.1,,,,2017,summer,
Oka,Highway,7/10/2017,J. Heiser,11:20,Veg transects,"B. Harter, J. Heiser",NA,NA,,,,2017,summer,
Oka,Highway,7/10/2017,J. Heiser,11:20,Milkweed transects,"M. Caballero, E. Lichtenberg",NA,NA,,,,2017,summer,
Oka,South,7/10/2017,J. Heiser,12:15,Veg transects,"B. Harter, J. Heiser",NA,NA,,,,2017,summer,
Oka,South,7/10/2017,J. Heiser,12:15,Milkweed transects,"M. Caballero, E. Lichtenberg",NA,NA,,,,2017,summer,
Oka,South,7/10/2017,J. Heiser,13:03,PM netting,"M. Caballero, B. Harter, J. Heiser, E. Lichtenberg",93.8,10.6,,,,2017,summer,
Oka,Highway,7/10/2017,J. Heiser,14:02,PM netting,"M. Caballero, B. Harter, J. Heiser, E. Lichtenberg",88.3,9.7,,,,2017,summer,
Oka,Highway,7/10/2017,J. Heiser,14:30,Bee bowls up,"B. Harter, J. Heiser",NA,NA,,,,2017,summer,
Oka,South,7/10/2017,J. Heiser,15:15,Bee bowls up,"B. Harter, J. Heiser",NA,NA,,,,2017,summer,
Oka,South,7/10/2017,J. Heiser,15:15,Milkweed transects,"M. Caballero, E. Lichtenberg",NA,NA,,,,2017,summer,
Oka,River,7/11/2017,J. Heiser,7:40,Set up,"M. Caballero, B. Harter, J. Heiser, E. Lichtenberg",NA,NA,,,,2017,summer,
Oka,River,7/11/2017,J. Heiser,8:00,Bee bowls down,"M. Caballero, B. Harter, J. Heiser, E. Lichtenberg",79.5,5.9,,,,2017,summer,
Oka,Town,7/11/2017,J. Heiser,8:50,Bee bowls down,"M. Caballero, B. Harter, J. Heiser, E. Lichtenberg",85.4,6.8,,,,2017,summer,
Oka,Town,7/11/2017,J. Heiser,9:00,Set up,"M. Caballero, B. Harter, J. Heiser, E. Lichtenberg",NA,NA,,,,2017,summer,
