"","SWG_ID","site.plot","year","Method","Order","Family","Genus","Species","M.F","full_plant_sp","plot","taxon","insect.type","Genus_species","USDA_name","USDA_code"
"9653","SWG19_15566","Davis Cedarsnew","2019","netting","Hymenoptera","Apidae","Apis","mellifera","F","Monarda punctata","Cedarsnew","Hymenoptera_Apidae_Apis_mellifera","bee","Apis_mellifera","Monarda punctata","MOPU"
"9654","SWG19_15567","Davis Cedarsnew","2019","netting","Hymenoptera","Apidae","Apis","mellifera","F","Melilotus officinalis","Cedarsnew","Hymenoptera_Apidae_Apis_mellifera","bee","Apis_mellifera","Melilotus officinalis","MEOF"
"9655","SWG19_15568","Davis Cedarsnew","2019","netting","Hymenoptera","Apidae","Apis","mellifera","F","Melilotus officinalis","Cedarsnew","Hymenoptera_Apidae_Apis_mellifera","bee","Apis_mellifera","Melilotus officinalis","MEOF"
"9656","SWG19_15569","Davis Cedarsnew","2019","netting","Hymenoptera","Apidae","Apis","mellifera","F","Melilotus officinalis","Cedarsnew","Hymenoptera_Apidae_Apis_mellifera","bee","Apis_mellifera","Melilotus officinalis","MEOF"
"9657","SWG19_15570","Davis Cedarsnew","2019","netting","Hymenoptera","Apidae","Apis","mellifera","F","Melilotus officinalis","Cedarsnew","Hymenoptera_Apidae_Apis_mellifera","bee","Apis_mellifera","Melilotus officinalis","MEOF"
"9658","SWG19_15571","Davis Cedarsnew","2019","netting","Hymenoptera","Apidae","Apis","mellifera","F","Monarda citriodora","Cedarsnew","Hymenoptera_Apidae_Apis_mellifera","bee","Apis_mellifera","Monarda citriodora","MOCI"
"9659","SWG19_15572","Davis Cedarsnew","2019","netting","Hymenoptera","Apidae","Apis","mellifera","F","Monarda citriodora","Cedarsnew","Hymenoptera_Apidae_Apis_mellifera","bee","Apis_mellifera","Monarda citriodora","MOCI"
"9660","SWG19_15573","Davis Cedarsnew","2019","netting","Hymenoptera","Apidae","Apis","mellifera","F","Monarda citriodora","Cedarsnew","Hymenoptera_Apidae_Apis_mellifera","bee","Apis_mellifera","Monarda citriodora","MOCI"
"9661","SWG19_15574","Davis Cedarsnew","2019","netting","Hymenoptera","Apidae","Apis","mellifera","F","Monarda citriodora","Cedarsnew","Hymenoptera_Apidae_Apis_mellifera","bee","Apis_mellifera","Monarda citriodora","MOCI"
"9662","SWG19_15575","Davis Cedarsnew","2019","netting","Hymenoptera","Apidae","Apis","mellifera","F","Monarda citriodora","Cedarsnew","Hymenoptera_Apidae_Apis_mellifera","bee","Apis_mellifera","Monarda citriodora","MOCI"
"9663","SWG19_15576","Davis Cedarsnew","2019","netting","Diptera","Tephritidae","Urophora","spp.","F","Monarda citriodora","Cedarsnew","Diptera_Tephritidae_Urophora_spp.","fly","Urophora_spp.","Monarda citriodora","MOCI"
"9664","SWG19_15577","Davis Cedarsnew","2019","netting","Hymenoptera","Eulophidae","NA","NA","NA","Erigeron philadelphicus","Cedarsnew","Hymenoptera_Eulophidae","wasp","NA_NA","Erigeron philadelphicus","ERPH"
"9665","SWG19_15578","Davis Cedarsnew","2019","netting","Coleoptera","Curculionidae","Odontocorynus","spp.","NA","Plectocephalus americanus","Cedarsnew","Coleoptera_Curculionidae_Odontocorynus_spp.","beetle","Odontocorynus_spp.","Centaurea americana","CEAM2"
"9666","SWG19_15579","Davis Cedarsnew","2019","netting","Coleoptera","Curculionidae","Odontocorynus","spp.","NA","Dalea candida","Cedarsnew","Coleoptera_Curculionidae_Odontocorynus_spp.","beetle","Odontocorynus_spp.","Dalea candida","DACA7"
"9667","SWG19_15580","Davis Cedarsnew","2019","netting","Coleoptera","Curculionidae","Odontocorynus","spp.","NA","Monarda citriodora","Cedarsnew","Coleoptera_Curculionidae_Odontocorynus_spp.","beetle","Odontocorynus_spp.","Monarda citriodora","MOCI"
"9668","SWG19_15581","Davis Cedarsnew","2019","netting","Coleoptera","Dermestidae","Cryptorhopalum","groupe triste","NA","Erigeron philadelphicus","Cedarsnew","Coleoptera_Dermestidae_Cryptorhopalum_groupe triste","beetle","Cryptorhopalum_groupe triste","Erigeron philadelphicus","ERPH"
"9669","SWG19_15582","Davis Cedarsnew","2019","netting","Coleoptera","Mordellidae","Mordella","spp.","NA","Erigeron philadelphicus","Cedarsnew","Coleoptera_Mordellidae_Mordella_spp.","beetle","Mordella_spp.","Erigeron philadelphicus","ERPH"
"9670","SWG19_15583","Davis Cedarsnew","2019","netting","Coleoptera","Buprestidae","Acmaeodera","mixta","NA","Coreopsis tinctoria","Cedarsnew","Coleoptera_Buprestidae_Acmaeodera_mixta","beetle","Acmaeodera_mixta","Coreopsis tinctoria","COTI3"
"9671","SWG19_15584","Davis Cedarsnew","2019","netting","Coleoptera","Dermestidae","Cryptorhopalum","groupe triste","NA","Asclepias viridis","Cedarsnew","Coleoptera_Dermestidae_Cryptorhopalum_groupe triste","beetle","Cryptorhopalum_groupe triste","Asclepias viridis","ASVI2"
"9672","SWG19_15585","Davis Cedarsnew","2019","netting","Coleoptera","Dermestidae","Cryptorhopalum","groupe triste","NA","Asclepias viridis","Cedarsnew","Coleoptera_Dermestidae_Cryptorhopalum_groupe triste","beetle","Cryptorhopalum_groupe triste","Asclepias viridis","ASVI2"
"9673","SWG19_15586","Davis Cedarsnew","2019","netting","Coleoptera","Curculionidae","Odontocorynus","spp.","NA","Asclepias viridis","Cedarsnew","Coleoptera_Curculionidae_Odontocorynus_spp.","beetle","Odontocorynus_spp.","Asclepias viridis","ASVI2"
"9674","SWG19_15587","Davis Cedarsnew","2019","netting","Coleoptera","Dermestidae","Cryptorhopalum","groupe triste","NA","Asclepias viridis","Cedarsnew","Coleoptera_Dermestidae_Cryptorhopalum_groupe triste","beetle","Cryptorhopalum_groupe triste","Asclepias viridis","ASVI2"
"9675","SWG19_15588","Davis Cedarsnew","2019","netting","Coleoptera","Curculionidae","Odontocorynus","spp.","NA","Asclepias viridis","Cedarsnew","Coleoptera_Curculionidae_Odontocorynus_spp.","beetle","Odontocorynus_spp.","Asclepias viridis","ASVI2"
"9676","SWG19_15590","Davis Cedarsnew","2019","netting","Coleoptera","Curculionidae","Odontocorynus","spp.","NA","Asclepias viridis","Cedarsnew","Coleoptera_Curculionidae_Odontocorynus_spp.","beetle","Odontocorynus_spp.","Asclepias viridis","ASVI2"
"9677","SWG19_15591","Davis Cedarsnew","2019","netting","Coleoptera","Curculionidae","Odontocorynus","spp.","NA","Asclepias viridis","Cedarsnew","Coleoptera_Curculionidae_Odontocorynus_spp.","beetle","Odontocorynus_spp.","Asclepias viridis","ASVI2"
"9678","SWG19_15592","Davis Cedarsnew","2019","netting","Coleoptera","Curculionidae","Odontocorynus","spp.","NA","Asclepias viridis","Cedarsnew","Coleoptera_Curculionidae_Odontocorynus_spp.","beetle","Odontocorynus_spp.","Asclepias viridis","ASVI2"
"9679","SWG19_15593","Davis Cedarsnew","2019","netting","Coleoptera","Dermestidae","Cryptorhopalum","groupe triste","NA","Asclepias viridis","Cedarsnew","Coleoptera_Dermestidae_Cryptorhopalum_groupe triste","beetle","Cryptorhopalum_groupe triste","Asclepias viridis","ASVI2"
"9680","SWG19_15594","Davis Cedarsnew","2019","netting","Coleoptera","Curculionidae","Odontocorynus","spp.","NA","Asclepias viridis","Cedarsnew","Coleoptera_Curculionidae_Odontocorynus_spp.","beetle","Odontocorynus_spp.","Asclepias viridis","ASVI2"
"9681","SWG19_15595","Davis Cedarsnew","2019","netting","Coleoptera","Dermestidae","Cryptorhopalum","groupe triste","NA","Asclepias viridis","Cedarsnew","Coleoptera_Dermestidae_Cryptorhopalum_groupe triste","beetle","Cryptorhopalum_groupe triste","Asclepias viridis","ASVI2"
"9682","SWG19_15596","Davis Cedarsnew","2019","netting","Coleoptera","Curculionidae","Odontocorynus","spp.","NA","Asclepias viridis","Cedarsnew","Coleoptera_Curculionidae_Odontocorynus_spp.","beetle","Odontocorynus_spp.","Asclepias viridis","ASVI2"
"9683","SWG19_15597","Davis Cedarsnew","2019","netting","Coleoptera","Curculionidae","Odontocorynus","spp.","NA","Asclepias viridis","Cedarsnew","Coleoptera_Curculionidae_Odontocorynus_spp.","beetle","Odontocorynus_spp.","Asclepias viridis","ASVI2"
"9684","SWG19_15598","Davis Cedarsnew","2019","netting","Coleoptera","Curculionidae","Odontocorynus","spp.","NA","Cirsium spp.","Cedarsnew","Coleoptera_Curculionidae_Odontocorynus_spp.","beetle","Odontocorynus_spp.","Cirsium spp.","CIRSI"
"9685","SWG19_15599","Davis Cedarsnew","2019","netting","Coleoptera","Curculionidae","Odontocorynus","spp.","NA","Cirsium spp.","Cedarsnew","Coleoptera_Curculionidae_Odontocorynus_spp.","beetle","Odontocorynus_spp.","Cirsium spp.","CIRSI"
"9686","SWG19_15600","Davis Cedarsnew","2019","netting","Coleoptera","Curculionidae","Odontocorynus","spp.","NA","Cirsium spp.","Cedarsnew","Coleoptera_Curculionidae_Odontocorynus_spp.","beetle","Odontocorynus_spp.","Cirsium spp.","CIRSI"
"9687","SWG19_15601","Davis Cedarsnew","2019","netting","Coleoptera","Dermestidae","Cryptorhopalum","groupe triste","NA","Cirsium spp.","Cedarsnew","Coleoptera_Dermestidae_Cryptorhopalum_groupe triste","beetle","Cryptorhopalum_groupe triste","Cirsium spp.","CIRSI"
"9688","SWG19_15602","Davis Cedarsnew","2019","netting","Coleoptera","Curculionidae","Odontocorynus","spp.","NA","Cirsium spp.","Cedarsnew","Coleoptera_Curculionidae_Odontocorynus_spp.","beetle","Odontocorynus_spp.","Cirsium spp.","CIRSI"
"9689","SWG19_15603","Davis Cedarsnew","2019","netting","Coleoptera","Dermestidae","Cryptorhopalum","groupe triste","NA","Cirsium spp.","Cedarsnew","Coleoptera_Dermestidae_Cryptorhopalum_groupe triste","beetle","Cryptorhopalum_groupe triste","Cirsium spp.","CIRSI"
"9690","SWG19_15604","Davis Cedarsnew","2019","netting","Coleoptera","Dermestidae","Cryptorhopalum","groupe triste","NA","Cirsium spp.","Cedarsnew","Coleoptera_Dermestidae_Cryptorhopalum_groupe triste","beetle","Cryptorhopalum_groupe triste","Cirsium spp.","CIRSI"
"9691","SWG19_15605","Davis Cedarsnew","2019","netting","Coleoptera","Curculionidae","Odontocorynus","spp.","NA","Cirsium spp.","Cedarsnew","Coleoptera_Curculionidae_Odontocorynus_spp.","beetle","Odontocorynus_spp.","Cirsium spp.","CIRSI"
"9692","SWG19_15606","Davis Cedarsnew","2019","netting","Coleoptera","Scarabaeidae","Trigonopeltastes","delta","NA","Cirsium spp.","Cedarsnew","Coleoptera_Scarabaeidae_Trigonopeltastes_delta","beetle","Trigonopeltastes_delta","Cirsium spp.","CIRSI"
"9693","SWG19_15607","Davis Cedarsnew","2019","netting","Coleoptera","Dermestidae","Cryptorhopalum","groupe triste","NA","Cirsium spp.","Cedarsnew","Coleoptera_Dermestidae_Cryptorhopalum_groupe triste","beetle","Cryptorhopalum_groupe triste","Cirsium spp.","CIRSI"
"9694","SWG19_15608","Davis Cedarsnew","2019","netting","Coleoptera","Curculionidae","Odontocorynus","spp.","NA","Cirsium spp.","Cedarsnew","Coleoptera_Curculionidae_Odontocorynus_spp.","beetle","Odontocorynus_spp.","Cirsium spp.","CIRSI"
"9695","SWG19_15609","Davis Cedarsnew","2019","netting","Coleoptera","Dermestidae","Cryptorhopalum","groupe triste","NA","Cirsium spp.","Cedarsnew","Coleoptera_Dermestidae_Cryptorhopalum_groupe triste","beetle","Cryptorhopalum_groupe triste","Cirsium spp.","CIRSI"
"9696","SWG19_15610","Davis Cedarsnew","2019","netting","Coleoptera","Dermestidae","Cryptorhopalum","groupe triste","NA","Cirsium spp.","Cedarsnew","Coleoptera_Dermestidae_Cryptorhopalum_groupe triste","beetle","Cryptorhopalum_groupe triste","Cirsium spp.","CIRSI"
"9697","SWG19_15611","Davis Cedarsnew","2019","netting","Coleoptera","Curculionidae","Odontocorynus","spp.","NA","Cirsium spp.","Cedarsnew","Coleoptera_Curculionidae_Odontocorynus_spp.","beetle","Odontocorynus_spp.","Cirsium spp.","CIRSI"
"9698","SWG19_15612","Davis Cedarsnew","2019","netting","Coleoptera","Dermestidae","Cryptorhopalum","groupe triste","NA","Cirsium spp.","Cedarsnew","Coleoptera_Dermestidae_Cryptorhopalum_groupe triste","beetle","Cryptorhopalum_groupe triste","Cirsium spp.","CIRSI"
"9699","SWG19_15613","Davis Cedarsnew","2019","netting","Lepidoptera","Lycaenidae","Strymon","melinus","NA","Cephalanthus occidentalis","Cedarsnew","Lepidoptera_Lycaenidae_Strymon_melinus","lep","Strymon_melinus","Cephalanthus occidentalis","CEOC2"
"9700","SWG19_15614","Davis Cedarsnew","2019","netting","Lepidoptera","Nymphalidae","Junonia","coenia","NA","Monarda citriodora","Cedarsnew","Lepidoptera_Nymphalidae_Junonia_coenia","lep","Junonia_coenia","Monarda citriodora","MOCI"
"9701","SWG19_15615","Davis Cedarsnew","2019","netting","Lepidoptera","Pieridae","Pyrisitia","lisa","NA","Erigeron philadelphicus","Cedarsnew","Lepidoptera_Pieridae_Pyrisitia_lisa","lep","Pyrisitia_lisa","Erigeron philadelphicus","ERPH"
"9702","SWG19_15616","Davis Cedarsnew","2019","netting","Lepidoptera","Lycaenidae","Strymon","melinus","NA","Melilotus officinalis","Cedarsnew","Lepidoptera_Lycaenidae_Strymon_melinus","lep","Strymon_melinus","Melilotus officinalis","MEOF"
"9703","SWG19_15617","Davis Cedarsnew","2019","netting","Lepidoptera","Lycaenidae","Strymon","melinus","NA","Melilotus officinalis","Cedarsnew","Lepidoptera_Lycaenidae_Strymon_melinus","lep","Strymon_melinus","Melilotus officinalis","MEOF"
"9704","SWG19_15618","Davis Cedarsnew","2019","netting","Lepidoptera","Lycaenidae","Strymon","melinus","NA","Melilotus officinalis","Cedarsnew","Lepidoptera_Lycaenidae_Strymon_melinus","lep","Strymon_melinus","Melilotus officinalis","MEOF"
"9705","SWG19_15619","Davis Cedarsnew","2019","netting","Lepidoptera","Lycaenidae","Strymon","melinus","NA","Melilotus officinalis","Cedarsnew","Lepidoptera_Lycaenidae_Strymon_melinus","lep","Strymon_melinus","Melilotus officinalis","MEOF"
"9706","SWG19_15620","Davis Cedarsnew","2019","netting","Lepidoptera","Lycaenidae","Strymon","melinus","NA","Melilotus officinalis","Cedarsnew","Lepidoptera_Lycaenidae_Strymon_melinus","lep","Strymon_melinus","Melilotus officinalis","MEOF"
"9707","SWG19_15621","Davis Cedarsnew","2019","netting","Lepidoptera","Lycaenidae","Strymon","melinus","NA","Melilotus officinalis","Cedarsnew","Lepidoptera_Lycaenidae_Strymon_melinus","lep","Strymon_melinus","Melilotus officinalis","MEOF"
"9708","SWG19_15622","Davis Cedarsnew","2019","netting","Lepidoptera","Lycaenidae","Strymon","melinus","NA","Melilotus officinalis","Cedarsnew","Lepidoptera_Lycaenidae_Strymon_melinus","lep","Strymon_melinus","Melilotus officinalis","MEOF"
"9709","SWG19_15625","Davis Cedarsnew","2019","Pan Trap","Hymenoptera","Halictidae","Augochlorella","aurata","F",NA,"Cedarsnew","Hymenoptera_Halictidae_Augochlorella_aurata","bee","Augochlorella_aurata","new croton Oka Highway fall 17","OkaCroton"
"9710","SWG19_15626","Davis Cedarsnew","2019","Pan Trap","Hymenoptera","Halictidae","Lasioglossum","TX-24","F",NA,"Cedarsnew","Hymenoptera_Halictidae_Lasioglossum_TX-24","bee","Lasioglossum_TX-24","new croton Oka Highway fall 17","OkaCroton"
"9711","SWG19_15627","Davis Cedarsnew","2019","Pan Trap","Hymenoptera","Halictidae","Lasioglossum","disparile","F",NA,"Cedarsnew","Hymenoptera_Halictidae_Lasioglossum_disparile","bee","Lasioglossum_disparile","new croton Oka Highway fall 17","OkaCroton"
"9712","SWG19_15628","Davis Cedarsnew","2019","Pan Trap","Hymenoptera","Halictidae","Lasioglossum","TX-24","F",NA,"Cedarsnew","Hymenoptera_Halictidae_Lasioglossum_TX-24","bee","Lasioglossum_TX-24","new croton Oka Highway fall 17","OkaCroton"
"9713","SWG19_15629","Davis Cedarsnew","2019","Pan Trap","Hymenoptera","Halictidae","Lasioglossum","disparile","F",NA,"Cedarsnew","Hymenoptera_Halictidae_Lasioglossum_disparile","bee","Lasioglossum_disparile","new croton Oka Highway fall 17","OkaCroton"
"9714","SWG19_15630","Davis Cedarsnew","2019","Pan Trap","Coleoptera","Curculionidae","Odontocorynus","spp.","NA",NA,"Cedarsnew","Coleoptera_Curculionidae_Odontocorynus_spp.","beetle","Odontocorynus_spp.","new croton Oka Highway fall 17","OkaCroton"
"9715","SWG19_15631","Davis Cedarsnew","2019","Pan Trap","Coleoptera","Curculionidae","Odontocorynus","spp.","NA",NA,"Cedarsnew","Coleoptera_Curculionidae_Odontocorynus_spp.","beetle","Odontocorynus_spp.","new croton Oka Highway fall 17","OkaCroton"
"9716","SWG19_15632","Davis Cedarsnew","2019","Pan Trap","Diptera","Syrphidae","Toxomerus","marginatus","NA",NA,"Cedarsnew","Diptera_Syrphidae_Toxomerus_marginatus","fly","Toxomerus_marginatus","new croton Oka Highway fall 17","OkaCroton"
"9717","SWG19_15633","Davis Cedarsnew","2019","Pan Trap","Diptera","Dolichopodidae","Condylostylus","caudatus","NA",NA,"Cedarsnew","Diptera_Dolichopodidae_Condylostylus_caudatus","fly","Condylostylus_caudatus","new croton Oka Highway fall 17","OkaCroton"
"9718","SWG19_15634","Davis Cedarsnew","2019","Pan Trap","Diptera","Dolichopodidae","Condylostylus","caudatus","NA",NA,"Cedarsnew","Diptera_Dolichopodidae_Condylostylus_caudatus","fly","Condylostylus_caudatus","new croton Oka Highway fall 17","OkaCroton"
"9719","SWG19_15635","Davis Cedarsnew","2019","Pan Trap","Diptera","Dolichopodidae","Condylostylus","caudatus","NA",NA,"Cedarsnew","Diptera_Dolichopodidae_Condylostylus_caudatus","fly","Condylostylus_caudatus","new croton Oka Highway fall 17","OkaCroton"
"9720","SWG19_15636","Davis Cedarsnew","2019","Pan Trap","Diptera","Dolichopodidae","Chrysotus","spp.","NA",NA,"Cedarsnew","Diptera_Dolichopodidae_Chrysotus_spp.","fly","Chrysotus_spp.","new croton Oka Highway fall 17","OkaCroton"
"9721","SWG19_15637","Davis Cedarsnew","2019","Pan Trap","Diptera","Dolichopodidae","Condylostylus","caudatus","NA",NA,"Cedarsnew","Diptera_Dolichopodidae_Condylostylus_caudatus","fly","Condylostylus_caudatus","new croton Oka Highway fall 17","OkaCroton"
"9722","SWG19_15638","Davis Cedarsnew","2019","Pan Trap","Diptera","Dolichopodidae","Condylostylus","caudatus","NA",NA,"Cedarsnew","Diptera_Dolichopodidae_Condylostylus_caudatus","fly","Condylostylus_caudatus","new croton Oka Highway fall 17","OkaCroton"
"9723","SWG19_15639","Davis Cedarsnew","2019","Pan Trap","Diptera","Dolichopodidae","Condylostylus","caudatus","NA",NA,"Cedarsnew","Diptera_Dolichopodidae_Condylostylus_caudatus","fly","Condylostylus_caudatus","new croton Oka Highway fall 17","OkaCroton"
"9724","SWG19_15640","Davis Cedarsnew","2019","Pan Trap","Diptera","Dolichopodidae","Condylostylus","spp.","NA",NA,"Cedarsnew","Diptera_Dolichopodidae_Condylostylus_spp.","fly","Condylostylus_spp.","new croton Oka Highway fall 17","OkaCroton"
"9725","SWG19_15641","Davis Cedarsnew","2019","Pan Trap","Diptera","Dolichopodidae","Condylostylus","spp.","NA",NA,"Cedarsnew","Diptera_Dolichopodidae_Condylostylus_spp.","fly","Condylostylus_spp.","new croton Oka Highway fall 17","OkaCroton"
"9726","SWG19_15642","Davis Cedarsnew","2019","Pan Trap","Diptera","Dolichopodidae","Chrysotus","spp.","NA",NA,"Cedarsnew","Diptera_Dolichopodidae_Chrysotus_spp.","fly","Chrysotus_spp.","new croton Oka Highway fall 17","OkaCroton"
"9727","SWG19_15643","Davis Cedarsnew","2019","Pan Trap","Diptera","Dolichopodidae","Chrysotus","spp.","NA",NA,"Cedarsnew","Diptera_Dolichopodidae_Chrysotus_spp.","fly","Chrysotus_spp.","new croton Oka Highway fall 17","OkaCroton"
"9728","SWG19_15644","Davis Cedarsnew","2019","Pan Trap","Diptera","Dolichopodidae","Chrysotus","spp.","NA",NA,"Cedarsnew","Diptera_Dolichopodidae_Chrysotus_spp.","fly","Chrysotus_spp.","new croton Oka Highway fall 17","OkaCroton"
"9729","SWG19_15645","Davis Cedarsnew","2019","Pan Trap","Diptera","Ephydridae","Oedenops","spp.","NA",NA,"Cedarsnew","Diptera_Ephydridae_Oedenops_spp.","fly","Oedenops_spp.","new croton Oka Highway fall 17","OkaCroton"
"9730","SWG19_15646","Davis Cedarsnew","2019","Pan Trap","Diptera","Sarcophagidae","Argoravinia","spp.","NA",NA,"Cedarsnew","Diptera_Sarcophagidae_Argoravinia_spp.","fly","Argoravinia_spp.","new croton Oka Highway fall 17","OkaCroton"
"9731","SWG19_15647","Davis Cedarsnew","2019","Pan Trap","Diptera","Sarcophagidae","Argoravinia","spp.","NA",NA,"Cedarsnew","Diptera_Sarcophagidae_Argoravinia_spp.","fly","Argoravinia_spp.","new croton Oka Highway fall 17","OkaCroton"
"9732","SWG19_15648","Davis Cedarsnew","2019","Pan Trap","Diptera","Sarcophagidae","Ravinia","spp.","M",NA,"Cedarsnew","Diptera_Sarcophagidae_Ravinia_spp.","fly","Ravinia_spp.","new croton Oka Highway fall 17","OkaCroton"
"9733","SWG19_15649","Davis Cedarsnew","2019","Pan Trap","Diptera","Sarcophagidae","Argoravinia","spp.","NA",NA,"Cedarsnew","Diptera_Sarcophagidae_Argoravinia_spp.","fly","Argoravinia_spp.","new croton Oka Highway fall 17","OkaCroton"
"9734","SWG19_15650","Davis Cedarsnew","2019","Pan Trap","Diptera","Sarcophagidae","Ravinia","spp.","M",NA,"Cedarsnew","Diptera_Sarcophagidae_Ravinia_spp.","fly","Ravinia_spp.","new croton Oka Highway fall 17","OkaCroton"
"9735","SWG19_15651","Davis Cedarsnew","2019","Pan Trap","Diptera","Sarcophagidae","Ravinia","spp.","M",NA,"Cedarsnew","Diptera_Sarcophagidae_Ravinia_spp.","fly","Ravinia_spp.","new croton Oka Highway fall 17","OkaCroton"
