site,date,plotname,observer,start_time,transectID,position,herb,wood,canopy,litter,bare,rocky,notes,year,season,site.plot,year_cat,fieldseason
Clay,6/21/17,Middle,B. Harter,10:50,QL2,18,1,0,NA,15,0,0,NA,2017,summer,Clay Middle,A,summer2017
Clay,6/21/17,Middle,B. Harter,10:50,QL2,21,2.5,0,NA,13.5,0,0,NA,2017,summer,Clay Middle,A,summer2017
Clay,6/21/17,Middle,B. Harter,10:50,QL2,24,2,0,NA,14,0,0,NA,2017,summer,Clay Middle,A,summer2017
Clay,6/21/17,Middle,B. Harter,10:50,QL2,27,1,0,NA,15,0,0,NA,2017,summer,Clay Middle,A,summer2017
Clay,6/21/17,Middle,B. Harter,10:50,QL2,30,1.5,0,NA,14.5,0,0,NA,2017,summer,Clay Middle,A,summer2017
Clay,6/21/17,Middle,B. Harter,10:50,QL2,33,2,0,NA,14,0,0,NA,2017,summer,Clay Middle,A,summer2017
Clay,6/21/17,Middle,B. Harter,10:50,QL2,36,2,0,NA,14,0,0,NA,2017,summer,Clay Middle,A,summer2017
Clay,6/21/17,Middle,B. Harter,10:50,QL2,39,10,0,NA,6,0,0,NA,2017,summer,Clay Middle,A,summer2017
Clay,6/21/17,Middle,B. Harter,10:50,QL2,42,1,0,NA,15,0,0,NA,2017,summer,Clay Middle,A,summer2017
Clay,6/21/17,Middle,B. Harter,10:50,QL2,45,4,0,NA,12,0,0,NA,2017,summer,Clay Middle,A,summer2017
Clay,6/21/17,Middle,B. Harter,10:50,QL2,48,6,0,NA,8,0,2,NA,2017,summer,Clay Middle,A,summer2017
Clay,6/21/17,Brushy,B. Harter,11:40,QL1,0,10.5,0,NA,0,0,5.5,NA,2017,summer,Clay Brushy,A,summer2017
Clay,6/21/17,Brushy,B. Harter,11:40,QL1,3,0,0,NA,12,0,4,NA,2017,summer,Clay Brushy,A,summer2017
Clay,6/21/17,Brushy,B. Harter,11:40,QL1,6,3,0,NA,13,0,0,NA,2017,summer,Clay Brushy,A,summer2017
Clay,6/21/17,Brushy,B. Harter,11:40,QL1,9,2,0,NA,14,0,0,NA,2017,summer,Clay Brushy,A,summer2017
Clay,6/21/17,Brushy,B. Harter,11:40,QL1,12,2,0,NA,14,0,0,NA,2017,summer,Clay Brushy,A,summer2017
Clay,6/21/17,Brushy,B. Harter,11:40,QL1,15,4,0,NA,12,0,0,NA,2017,summer,Clay Brushy,A,summer2017
Clay,6/21/17,Brushy,B. Harter,11:40,QL1,18,8,0,NA,8,0,0,NA,2017,summer,Clay Brushy,A,summer2017
Clay,6/21/17,Brushy,B. Harter,11:40,QL1,21,10,0,NA,5,0,1,NA,2017,summer,Clay Brushy,A,summer2017
Clay,6/21/17,Brushy,B. Harter,11:40,QL1,24,1,0,NA,15,0,0,NA,2017,summer,Clay Brushy,A,summer2017
Clay,6/21/17,Brushy,B. Harter,11:40,QL1,27,0,0,NA,16,0,0,NA,2017,summer,Clay Brushy,A,summer2017
Clay,6/21/17,Brushy,B. Harter,11:40,QL1,30,2,0,NA,13,0,1,NA,2017,summer,Clay Brushy,A,summer2017
Clay,6/21/17,Brushy,B. Harter,11:40,QL1,33,1,0,NA,15,0,0,NA,2017,summer,Clay Brushy,A,summer2017
Clay,6/21/17,Brushy,B. Harter,11:40,QL1,36,14,0,NA,0,2,0,NA,2017,summer,Clay Brushy,A,summer2017
Clay,6/21/17,Brushy,B. Harter,11:40,QL1,39,2,0,NA,14,0,0,NA,2017,summer,Clay Brushy,A,summer2017
Clay,6/21/17,Brushy,B. Harter,11:40,QL1,42,2,0,NA,14,0,0,NA,2017,summer,Clay Brushy,A,summer2017
Clay,6/21/17,Brushy,B. Harter,11:40,QL1,45,2,0,NA,10,1,3,NA,2017,summer,Clay Brushy,A,summer2017
Clay,6/21/17,Brushy,B. Harter,11:40,QL1,48,1,0,NA,13,2,0,NA,2017,summer,Clay Brushy,A,summer2017
Clay,6/21/17,Brushy,B. Harter,11:40,CENTER,0,2,0,NA,12.5,1,0.5,NA,2017,summer,Clay Brushy,A,summer2017
Clay,6/21/17,Brushy,B. Harter,11:40,CENTER,3,0,0,NA,16,0,0,NA,2017,summer,Clay Brushy,A,summer2017
Clay,6/21/17,Brushy,B. Harter,11:40,CENTER,6,14,0,NA,2,0,0,NA,2017,summer,Clay Brushy,A,summer2017
Clay,6/21/17,Brushy,B. Harter,11:40,CENTER,9,8,0,NA,8,0,0,NA,2017,summer,Clay Brushy,A,summer2017
Clay,6/21/17,Brushy,B. Harter,11:40,CENTER,12,2,0,NA,14,0,0,NA,2017,summer,Clay Brushy,A,summer2017
Clay,6/21/17,Brushy,B. Harter,11:40,CENTER,15,12,0,NA,4,0,0,NA,2017,summer,Clay Brushy,A,summer2017
Clay,6/21/17,Brushy,B. Harter,11:40,CENTER,18,3,0,NA,13,0,0,NA,2017,summer,Clay Brushy,A,summer2017
Clay,6/21/17,Brushy,B. Harter,11:40,CENTER,21,1,0,NA,15,0,0,NA,2017,summer,Clay Brushy,A,summer2017
Clay,6/21/17,Brushy,B. Harter,11:40,CENTER,24,3,0,NA,13,0,0,NA,2017,summer,Clay Brushy,A,summer2017
Clay,6/21/17,Brushy,B. Harter,11:40,CENTER,27,0.5,0,NA,15.5,0,0,NA,2017,summer,Clay Brushy,A,summer2017
Clay,6/21/17,Brushy,B. Harter,11:40,CENTER,30,1,0,NA,15,0,0,NA,2017,summer,Clay Brushy,A,summer2017
Clay,6/21/17,Brushy,B. Harter,11:40,CENTER,33,14,0,NA,2,0,0,NA,2017,summer,Clay Brushy,A,summer2017
Clay,6/21/17,Brushy,B. Harter,11:40,CENTER,36,2,0,NA,14,0,0,NA,2017,summer,Clay Brushy,A,summer2017
Clay,6/21/17,Brushy,B. Harter,11:40,CENTER,39,6,0,NA,10,0,0,NA,2017,summer,Clay Brushy,A,summer2017
Clay,6/21/17,Brushy,B. Harter,11:40,CENTER,42,2,0,NA,14,0,0,NA,2017,summer,Clay Brushy,A,summer2017
Clay,6/21/17,Brushy,B. Harter,11:40,CENTER,45,2,0,NA,14,0,0,NA,2017,summer,Clay Brushy,A,summer2017
Clay,6/21/17,Brushy,B. Harter,11:40,CENTER,48,4,0,NA,12,0,0,NA,2017,summer,Clay Brushy,A,summer2017
Clay,6/21/17,Brushy,B. Harter,11:40,QL2,0,0,0,NA,0,16,0,NA,2017,summer,Clay Brushy,A,summer2017
Clay,6/21/17,Brushy,B. Harter,11:40,QL2,3,7,0,NA,0,9,0,NA,2017,summer,Clay Brushy,A,summer2017
Clay,6/21/17,Brushy,B. Harter,11:40,QL2,6,14,0,NA,2,0,0,NA,2017,summer,Clay Brushy,A,summer2017
Clay,6/21/17,Brushy,B. Harter,11:40,QL2,9,4,0,NA,12,0,0,NA,2017,summer,Clay Brushy,A,summer2017
Clay,6/21/17,Brushy,B. Harter,11:40,QL2,12,12,0,NA,4,0,0,NA,2017,summer,Clay Brushy,A,summer2017
Clay,6/21/17,Brushy,B. Harter,11:40,QL2,15,6,0,NA,10,0,0,NA,2017,summer,Clay Brushy,A,summer2017
Clay,6/21/17,Brushy,B. Harter,11:40,QL2,18,3,0,NA,13,0,0,NA,2017,summer,Clay Brushy,A,summer2017
Clay,6/21/17,Brushy,B. Harter,11:40,QL2,21,0,0,NA,16,0,0,NA,2017,summer,Clay Brushy,A,summer2017
Clay,6/21/17,Brushy,B. Harter,11:40,QL2,24,1,0,NA,15,0,0,NA,2017,summer,Clay Brushy,A,summer2017
Clay,6/21/17,Brushy,B. Harter,11:40,QL2,27,0,0,NA,15,0,1,NA,2017,summer,Clay Brushy,A,summer2017
Clay,6/21/17,Brushy,B. Harter,11:40,QL2,30,10,0,NA,6,0,0,NA,2017,summer,Clay Brushy,A,summer2017
Clay,6/21/17,Brushy,B. Harter,11:40,QL2,33,0,0,NA,16,0,0,NA,2017,summer,Clay Brushy,A,summer2017
Clay,6/21/17,Brushy,B. Harter,11:40,QL2,36,0.5,0,NA,15.5,0,0,NA,2017,summer,Clay Brushy,A,summer2017
Clay,6/21/17,Brushy,B. Harter,11:40,QL2,39,3,0,NA,13,0,0,NA,2017,summer,Clay Brushy,A,summer2017
Clay,6/21/17,Brushy,B. Harter,11:40,QL2,42,1,0,NA,15,0,0,NA,2017,summer,Clay Brushy,A,summer2017
Clay,6/21/17,Brushy,B. Harter,11:40,QL2,45,1,0,NA,15,0,0,NA,2017,summer,Clay Brushy,A,summer2017
Clay,6/21/17,Brushy,B. Harter,11:40,QL2,48,4,0,NA,12,0,0,NA,2017,summer,Clay Brushy,A,summer2017
Clay,6/22/17,Deer,B. Harter,11:00,QL1,0,14,0,NA,2,0,0,NA,2017,summer,Clay Deer,A,summer2017
Clay,6/22/17,Deer,B. Harter,11:00,QL1,3,13,0,NA,3,0,0,NA,2017,summer,Clay Deer,A,summer2017
Clay,6/22/17,Deer,B. Harter,11:00,QL1,6,11,0,NA,4,1,0,NA,2017,summer,Clay Deer,A,summer2017
Clay,6/22/17,Deer,B. Harter,11:00,QL1,9,8,0,NA,8,0,0,NA,2017,summer,Clay Deer,A,summer2017
Clay,6/22/17,Deer,B. Harter,11:00,QL1,12,6,0,NA,10,0,0,NA,2017,summer,Clay Deer,A,summer2017
Clay,6/22/17,Deer,B. Harter,11:00,QL1,15,14,0,NA,2,0,0,NA,2017,summer,Clay Deer,A,summer2017
Clay,6/22/17,Deer,B. Harter,11:00,QL1,18,6,0,NA,10,0,0,NA,2017,summer,Clay Deer,A,summer2017
Clay,6/22/17,Deer,B. Harter,11:00,QL1,21,7,0,NA,9,0,0,NA,2017,summer,Clay Deer,A,summer2017
Clay,6/22/17,Deer,B. Harter,11:00,QL1,24,4,0,NA,12,0,0,NA,2017,summer,Clay Deer,A,summer2017
Clay,6/22/17,Deer,B. Harter,11:00,QL1,27,14,0,NA,2,0,0,NA,2017,summer,Clay Deer,A,summer2017
Clay,6/22/17,Deer,B. Harter,11:00,QL1,30,5,0,NA,11,0,0,NA,2017,summer,Clay Deer,A,summer2017
Clay,6/22/17,Deer,B. Harter,11:00,QL1,33,7,0,NA,9,0,0,NA,2017,summer,Clay Deer,A,summer2017
Clay,6/22/17,Deer,B. Harter,11:00,QL1,36,5,0,NA,11,0,0,NA,2017,summer,Clay Deer,A,summer2017
Clay,6/22/17,Deer,B. Harter,11:00,QL1,39,3,0,NA,13,0,0,NA,2017,summer,Clay Deer,A,summer2017
Clay,6/22/17,Deer,B. Harter,11:00,QL1,42,3,0,NA,13,0,0,NA,2017,summer,Clay Deer,A,summer2017
Clay,6/22/17,Deer,B. Harter,11:00,QL1,45,3,0,NA,13,0,0,NA,2017,summer,Clay Deer,A,summer2017
Clay,6/22/17,Deer,B. Harter,11:00,QL1,48,4,0,NA,12,0,0,NA,2017,summer,Clay Deer,A,summer2017
Clay,6/22/17,Deer,B. Harter,11:00,CENTER,0,3,0,NA,13,0,0,NA,2017,summer,Clay Deer,A,summer2017
Clay,6/22/17,Deer,B. Harter,11:00,CENTER,3,4,0,NA,12,0,0,NA,2017,summer,Clay Deer,A,summer2017
Clay,6/22/17,Deer,B. Harter,11:00,CENTER,6,5.5,0,NA,10.5,0,0,NA,2017,summer,Clay Deer,A,summer2017
Clay,6/22/17,Deer,B. Harter,11:00,CENTER,9,4,0,NA,12,0,0,NA,2017,summer,Clay Deer,A,summer2017
Clay,6/22/17,Deer,B. Harter,11:00,CENTER,12,14,0,NA,2,0,0,NA,2017,summer,Clay Deer,A,summer2017
Clay,6/22/17,Deer,B. Harter,11:00,CENTER,15,12,0,NA,4,0,0,NA,2017,summer,Clay Deer,A,summer2017
Clay,6/22/17,Deer,B. Harter,11:00,CENTER,18,13,0,NA,3,0,0,NA,2017,summer,Clay Deer,A,summer2017
Clay,6/22/17,Deer,B. Harter,11:00,CENTER,21,6,0,NA,10,0,0,NA,2017,summer,Clay Deer,A,summer2017
Clay,6/22/17,Deer,B. Harter,11:00,CENTER,24,4,0,NA,12,0,0,NA,2017,summer,Clay Deer,A,summer2017
Clay,6/22/17,Deer,B. Harter,11:00,CENTER,27,1,0,NA,15,0,0,NA,2017,summer,Clay Deer,A,summer2017
Clay,6/22/17,Deer,B. Harter,11:00,CENTER,30,3,0,NA,11,2,0,NA,2017,summer,Clay Deer,A,summer2017
Clay,6/22/17,Deer,B. Harter,11:00,CENTER,33,3,0,NA,13,0,0,NA,2017,summer,Clay Deer,A,summer2017
Clay,6/22/17,Deer,B. Harter,11:00,CENTER,36,0,0,NA,16,0,0,NA,2017,summer,Clay Deer,A,summer2017
Clay,6/22/17,Deer,B. Harter,11:00,CENTER,39,0,1,NA,15,0,0,NA,2017,summer,Clay Deer,A,summer2017
Clay,6/22/17,Deer,B. Harter,11:00,CENTER,42,0,0,NA,16,0,0,NA,2017,summer,Clay Deer,A,summer2017
Clay,6/22/17,Deer,B. Harter,11:00,CENTER,45,0,0,NA,16,0,0,NA,2017,summer,Clay Deer,A,summer2017
Clay,6/22/17,Deer,B. Harter,11:00,CENTER,48,6,0,NA,10,0,0,NA,2017,summer,Clay Deer,A,summer2017
Clay,6/22/17,Deer,B. Harter,11:00,QL2,0,0.5,0,NA,15.5,0,0,NA,2017,summer,Clay Deer,A,summer2017
Clay,6/22/17,Deer,B. Harter,11:00,QL2,3,0,0,NA,16,0,0,NA,2017,summer,Clay Deer,A,summer2017
Clay,6/22/17,Deer,B. Harter,11:00,QL2,6,0,0,NA,16,0,0,NA,2017,summer,Clay Deer,A,summer2017
Clay,6/22/17,Deer,B. Harter,11:00,QL2,9,2,0,NA,14,0,0,NA,2017,summer,Clay Deer,A,summer2017
Clay,6/22/17,Deer,B. Harter,11:00,QL2,12,10,0,NA,6,0,0,NA,2017,summer,Clay Deer,A,summer2017
Clay,6/22/17,Deer,B. Harter,11:00,QL2,15,15,0,NA,1,0,0,NA,2017,summer,Clay Deer,A,summer2017
Clay,6/22/17,Deer,B. Harter,11:00,QL2,18,16,0,NA,0,0,0,NA,2017,summer,Clay Deer,A,summer2017
Clay,6/22/17,Deer,B. Harter,11:00,QL2,21,5,0,NA,11,0,0,NA,2017,summer,Clay Deer,A,summer2017
Clay,6/22/17,Deer,B. Harter,11:00,QL2,24,1.5,0,NA,14.5,0,0,NA,2017,summer,Clay Deer,A,summer2017
Clay,6/22/17,Deer,B. Harter,11:00,QL2,27,6,0,NA,10,0,0,NA,2017,summer,Clay Deer,A,summer2017
Clay,6/22/17,Deer,B. Harter,11:00,QL2,30,3,0,NA,13,0,0,NA,2017,summer,Clay Deer,A,summer2017
Clay,6/22/17,Deer,B. Harter,11:00,QL2,33,5,0,NA,11,0,0,NA,2017,summer,Clay Deer,A,summer2017
Clay,6/22/17,Deer,B. Harter,11:00,QL2,36,3,0,NA,13,0,0,NA,2017,summer,Clay Deer,A,summer2017
Clay,6/22/17,Deer,B. Harter,11:00,QL2,39,4,0,NA,12,0,0,NA,2017,summer,Clay Deer,A,summer2017
Clay,6/22/17,Deer,B. Harter,11:00,QL2,42,6,0,NA,10,0,0,NA,2017,summer,Clay Deer,A,summer2017
Clay,6/22/17,Deer,B. Harter,11:00,QL2,45,13,0,NA,3,0,0,NA,2017,summer,Clay Deer,A,summer2017
Clay,6/22/17,Deer,B. Harter,11:00,QL2,48,16,0,NA,0,0,0,NA,2017,summer,Clay Deer,A,summer2017
Clay,6/22/17,Gate,B. Harter,15:25,QL1,0,2,0,NA,14,0,0,NA,2017,summer,Clay Gate,A,summer2017
Clay,6/22/17,Gate,B. Harter,15:25,QL1,3,0,0,NA,16,0,0,NA,2017,summer,Clay Gate,A,summer2017
Clay,6/22/17,Gate,B. Harter,15:25,QL1,6,2,0,NA,14,0,0,NA,2017,summer,Clay Gate,A,summer2017
Clay,6/22/17,Gate,B. Harter,15:25,QL1,9,2,0,NA,10,4,0,NA,2017,summer,Clay Gate,A,summer2017
Clay,6/22/17,Gate,B. Harter,15:25,QL1,12,3,0,NA,13,0,0,NA,2017,summer,Clay Gate,A,summer2017
Clay,6/22/17,Gate,B. Harter,15:25,QL1,15,4,0,NA,12,0,0,NA,2017,summer,Clay Gate,A,summer2017
Clay,6/22/17,Gate,B. Harter,15:25,QL1,18,1,0,NA,15,0,0,NA,2017,summer,Clay Gate,A,summer2017
Clay,6/22/17,Gate,B. Harter,15:25,QL1,21,3,0,NA,13,0,0,NA,2017,summer,Clay Gate,A,summer2017
Clay,6/22/17,Gate,B. Harter,15:25,QL1,24,1,0,NA,15,0,0,NA,2017,summer,Clay Gate,A,summer2017
Clay,6/22/17,Gate,B. Harter,15:25,QL1,27,2,0,NA,14,0,0,NA,2017,summer,Clay Gate,A,summer2017
Clay,6/22/17,Gate,B. Harter,15:25,QL1,30,2,0,NA,14,0,0,NA,2017,summer,Clay Gate,A,summer2017
Clay,6/22/17,Gate,B. Harter,15:25,QL1,33,0,0,NA,16,0,0,NA,2017,summer,Clay Gate,A,summer2017
Clay,6/22/17,Gate,B. Harter,15:25,QL1,36,1,0,NA,15,0,0,NA,2017,summer,Clay Gate,A,summer2017
Clay,6/22/17,Gate,B. Harter,15:25,QL1,39,2,0,NA,14,0,0,NA,2017,summer,Clay Gate,A,summer2017
Clay,6/22/17,Gate,B. Harter,15:25,QL1,42,6,0,NA,10,0,0,NA,2017,summer,Clay Gate,A,summer2017
Clay,6/22/17,Gate,B. Harter,15:25,QL1,45,1,0,NA,15,0,0,NA,2017,summer,Clay Gate,A,summer2017
Clay,6/22/17,Gate,B. Harter,15:25,QL1,48,6,0,NA,10,0,0,NA,2017,summer,Clay Gate,A,summer2017
Clay,6/22/17,Gate,B. Harter,12:06,CENTER,0,1,0,NA,15,0,0,NA,2017,summer,Clay Gate,A,summer2017
Clay,6/22/17,Gate,B. Harter,12:06,CENTER,3,2,0,NA,14,0,0,NA,2017,summer,Clay Gate,A,summer2017
Clay,6/22/17,Gate,B. Harter,12:06,CENTER,6,0,0,NA,16,0,0,NA,2017,summer,Clay Gate,A,summer2017
Clay,6/22/17,Gate,B. Harter,12:06,CENTER,9,8,0,NA,4,4,0,NA,2017,summer,Clay Gate,A,summer2017
Clay,6/22/17,Gate,B. Harter,12:06,CENTER,12,5,0,NA,11,0,0,NA,2017,summer,Clay Gate,A,summer2017
Clay,6/22/17,Gate,B. Harter,12:06,CENTER,15,4,0,NA,12,0,0,NA,2017,summer,Clay Gate,A,summer2017
Clay,6/22/17,Gate,B. Harter,12:06,CENTER,18,4,0,NA,12,0,0,NA,2017,summer,Clay Gate,A,summer2017
Clay,6/22/17,Gate,B. Harter,12:06,CENTER,21,0,0,NA,16,0,0,NA,2017,summer,Clay Gate,A,summer2017
Clay,6/22/17,Gate,B. Harter,12:06,CENTER,24,6,0,NA,10,0,0,NA,2017,summer,Clay Gate,A,summer2017
Clay,6/22/17,Gate,B. Harter,12:06,CENTER,27,2,0,NA,14,0,0,NA,2017,summer,Clay Gate,A,summer2017
Clay,6/22/17,Gate,B. Harter,12:06,CENTER,30,2,0,NA,14,0,0,NA,2017,summer,Clay Gate,A,summer2017
Clay,6/22/17,Gate,B. Harter,12:06,CENTER,33,3,0,NA,13,0,0,NA,2017,summer,Clay Gate,A,summer2017
Clay,6/22/17,Gate,B. Harter,12:06,CENTER,36,6,0,NA,10,0,0,NA,2017,summer,Clay Gate,A,summer2017
Clay,6/22/17,Gate,B. Harter,12:06,CENTER,39,4,0,NA,12,0,0,NA,2017,summer,Clay Gate,A,summer2017
Clay,6/22/17,Gate,B. Harter,12:06,CENTER,42,0,0,NA,16,0,0,NA,2017,summer,Clay Gate,A,summer2017
Clay,6/22/17,Gate,B. Harter,12:06,CENTER,45,5,0,NA,11,0,0,NA,2017,summer,Clay Gate,A,summer2017
Clay,6/22/17,Gate,B. Harter,12:06,CENTER,48,12,0,NA,0,4,0,NA,2017,summer,Clay Gate,A,summer2017
Clay,6/22/17,Gate,B. Harter,12:06,QL2,0,3,0,NA,12,1,0,NA,2017,summer,Clay Gate,A,summer2017
Clay,6/22/17,Gate,B. Harter,12:06,QL2,3,0,0,NA,16,0,0,NA,2017,summer,Clay Gate,A,summer2017
Clay,6/22/17,Gate,B. Harter,12:06,QL2,6,0,0,NA,16,0,0,NA,2017,summer,Clay Gate,A,summer2017
Clay,6/22/17,Gate,B. Harter,12:06,QL2,9,2,0,NA,10,4,0,NA,2017,summer,Clay Gate,A,summer2017
Clay,6/22/17,Gate,B. Harter,12:06,QL2,12,3,0,NA,11,2,0,NA,2017,summer,Clay Gate,A,summer2017
Clay,6/22/17,Gate,B. Harter,12:06,QL2,15,2,0,NA,14,0,0,NA,2017,summer,Clay Gate,A,summer2017
Clay,6/22/17,Gate,B. Harter,12:06,QL2,18,2,0,NA,14,0,0,NA,2017,summer,Clay Gate,A,summer2017
Clay,6/22/17,Gate,B. Harter,12:06,QL2,21,0,0,NA,16,0,0,NA,2017,summer,Clay Gate,A,summer2017
Clay,6/22/17,Gate,B. Harter,12:06,QL2,24,0,0,NA,16,0,0,NA,2017,summer,Clay Gate,A,summer2017
Clay,6/22/17,Gate,B. Harter,12:06,QL2,27,2,0,NA,14,0,0,NA,2017,summer,Clay Gate,A,summer2017
Clay,6/22/17,Gate,B. Harter,12:06,QL2,30,14,0,NA,2,0,0,NA,2017,summer,Clay Gate,A,summer2017
Clay,6/22/17,Gate,B. Harter,12:06,QL2,33,0.5,0,NA,15.5,0,0,NA,2017,summer,Clay Gate,A,summer2017
Clay,6/22/17,Gate,B. Harter,12:06,QL2,36,1,0,NA,15,0,0,NA,2017,summer,Clay Gate,A,summer2017
Clay,6/22/17,Gate,B. Harter,12:06,QL2,39,2,0,NA,14,0,0,NA,2017,summer,Clay Gate,A,summer2017
Clay,6/22/17,Gate,B. Harter,12:06,QL2,42,0,0,NA,16,0,0,NA,2017,summer,Clay Gate,A,summer2017
Clay,6/22/17,Gate,B. Harter,12:06,QL2,45,3,0,NA,13,0,0,NA,2017,summer,Clay Gate,A,summer2017
Clay,6/22/17,Gate,B. Harter,12:06,QL2,48,1,0,NA,15,0,0,NA,2017,summer,Clay Gate,A,summer2017
Lewisville,6/24/17,Westlake,B. Harter,12:55,QL1,0,16,0,NA,0,0,0,NA,2017,summer,Lewisville Westlake,A,summer2017
Lewisville,6/24/17,Westlake,B. Harter,12:55,QL1,3,16,0,NA,0,0,0,NA,2017,summer,Lewisville Westlake,A,summer2017
Lewisville,6/24/17,Westlake,B. Harter,12:55,QL1,6,16,0,NA,0,0,0,NA,2017,summer,Lewisville Westlake,A,summer2017
Lewisville,6/24/17,Westlake,B. Harter,12:55,QL1,9,16,0,NA,0,0,0,NA,2017,summer,Lewisville Westlake,A,summer2017
Lewisville,6/24/17,Westlake,B. Harter,12:55,QL1,12,16,0,NA,0,0,0,NA,2017,summer,Lewisville Westlake,A,summer2017
Lewisville,6/24/17,Westlake,B. Harter,12:55,QL1,15,16,0,NA,0,0,0,NA,2017,summer,Lewisville Westlake,A,summer2017
Lewisville,6/24/17,Westlake,B. Harter,12:55,QL1,18,16,0,NA,0,0,0,NA,2017,summer,Lewisville Westlake,A,summer2017
Lewisville,6/24/17,Westlake,B. Harter,12:55,QL1,21,16,0,NA,0,0,0,NA,2017,summer,Lewisville Westlake,A,summer2017
Lewisville,6/24/17,Westlake,B. Harter,12:55,QL1,24,16,0,NA,0,0,0,NA,2017,summer,Lewisville Westlake,A,summer2017
Lewisville,6/24/17,Westlake,B. Harter,12:55,QL1,27,16,0,NA,0,0,0,NA,2017,summer,Lewisville Westlake,A,summer2017
Lewisville,6/24/17,Westlake,B. Harter,12:55,QL1,30,16,0,NA,0,0,0,NA,2017,summer,Lewisville Westlake,A,summer2017
Lewisville,6/24/17,Westlake,B. Harter,12:55,QL1,33,16,0,NA,0,0,0,NA,2017,summer,Lewisville Westlake,A,summer2017
Lewisville,6/24/17,Westlake,B. Harter,12:55,QL1,36,16,0,NA,0,0,0,NA,2017,summer,Lewisville Westlake,A,summer2017
Lewisville,6/24/17,Westlake,B. Harter,12:55,QL1,39,16,0,NA,0,0,0,NA,2017,summer,Lewisville Westlake,A,summer2017
Lewisville,6/24/17,Westlake,B. Harter,12:55,QL1,42,16,0,NA,0,0,0,NA,2017,summer,Lewisville Westlake,A,summer2017
Lewisville,6/24/17,Westlake,B. Harter,12:55,QL1,45,16,0,NA,0,0,0,NA,2017,summer,Lewisville Westlake,A,summer2017
Lewisville,6/24/17,Westlake,B. Harter,12:55,QL1,48,16,0,NA,0,0,0,NA,2017,summer,Lewisville Westlake,A,summer2017
Lewisville,6/24/17,Westlake,B. Harter,12:55,CENTER,0,16,0,NA,0,0,0,NA,2017,summer,Lewisville Westlake,A,summer2017
Lewisville,6/24/17,Westlake,B. Harter,12:55,CENTER,3,16,0,NA,0,0,0,NA,2017,summer,Lewisville Westlake,A,summer2017
Lewisville,6/24/17,Westlake,B. Harter,12:55,CENTER,6,16,0,NA,0,0,0,NA,2017,summer,Lewisville Westlake,A,summer2017
Lewisville,6/24/17,Westlake,B. Harter,12:55,CENTER,9,16,0,NA,0,0,0,NA,2017,summer,Lewisville Westlake,A,summer2017
Lewisville,6/24/17,Westlake,B. Harter,12:55,CENTER,12,16,0,NA,0,0,0,NA,2017,summer,Lewisville Westlake,A,summer2017
Lewisville,6/24/17,Westlake,B. Harter,12:55,CENTER,15,16,0,NA,0,0,0,NA,2017,summer,Lewisville Westlake,A,summer2017
Lewisville,6/24/17,Westlake,B. Harter,12:55,CENTER,18,16,0,NA,0,0,0,NA,2017,summer,Lewisville Westlake,A,summer2017
Lewisville,6/24/17,Westlake,B. Harter,12:55,CENTER,21,16,0,NA,0,0,0,NA,2017,summer,Lewisville Westlake,A,summer2017
Lewisville,6/24/17,Westlake,B. Harter,12:55,CENTER,24,16,0,NA,0,0,0,NA,2017,summer,Lewisville Westlake,A,summer2017
Lewisville,6/24/17,Westlake,B. Harter,12:55,CENTER,27,16,0,NA,0,0,0,NA,2017,summer,Lewisville Westlake,A,summer2017
Lewisville,6/24/17,Westlake,B. Harter,12:55,CENTER,30,16,0,NA,0,0,0,NA,2017,summer,Lewisville Westlake,A,summer2017
Lewisville,6/24/17,Westlake,B. Harter,12:55,CENTER,33,16,0,NA,0,0,0,NA,2017,summer,Lewisville Westlake,A,summer2017
Lewisville,6/24/17,Westlake,B. Harter,12:55,CENTER,36,16,0,NA,0,0,0,NA,2017,summer,Lewisville Westlake,A,summer2017
Lewisville,6/24/17,Westlake,B. Harter,12:55,CENTER,39,16,0,NA,0,0,0,NA,2017,summer,Lewisville Westlake,A,summer2017
Lewisville,6/24/17,Westlake,B. Harter,12:55,CENTER,42,16,0,NA,0,0,0,NA,2017,summer,Lewisville Westlake,A,summer2017
Lewisville,6/24/17,Westlake,B. Harter,12:55,CENTER,45,16,0,NA,0,0,0,NA,2017,summer,Lewisville Westlake,A,summer2017
Lewisville,6/24/17,Westlake,B. Harter,12:55,CENTER,48,16,0,NA,0,0,0,NA,2017,summer,Lewisville Westlake,A,summer2017
Lewisville,6/24/17,Westlake,B. Harter,12:55,QL2,0,16,0,NA,0,0,0,NA,2017,summer,Lewisville Westlake,A,summer2017
Lewisville,6/24/17,Westlake,B. Harter,12:55,QL2,3,16,0,NA,0,0,0,NA,2017,summer,Lewisville Westlake,A,summer2017
Lewisville,6/24/17,Westlake,B. Harter,12:55,QL2,6,16,0,NA,0,0,0,NA,2017,summer,Lewisville Westlake,A,summer2017
Lewisville,6/24/17,Westlake,B. Harter,12:55,QL2,9,16,0,NA,0,0,0,NA,2017,summer,Lewisville Westlake,A,summer2017
Lewisville,6/24/17,Westlake,B. Harter,12:55,QL2,12,16,0,NA,0,0,0,NA,2017,summer,Lewisville Westlake,A,summer2017
Lewisville,6/24/17,Westlake,B. Harter,12:55,QL2,15,16,0,NA,0,0,0,NA,2017,summer,Lewisville Westlake,A,summer2017
