year,season,site,plot,siteplot,date,precip14,avgprecip14,avgtemp14,maxtemp14,gdd14,precip30,avgprecip30,avgtemp30,maxtemp30,gdd30,precip60,avgprecip60,avgtemp60,maxtemp60,gdd60,precip90,avgprecip90,avgtemp90,maxtemp90,gdd90,precip120,avgprecip120,avgtemp120,maxtemp120,gdd120,precip150,avgprecip150,avgtemp150,maxtemp150,gdd150,precip180,avgprecip180,avgtemp180,maxtemp180,gdd180,precip365,avgprecip365,avgtemp365,maxtemp365,gdd365
2021,spring,Wagley,Airstrip,Wagley_Airstrip,4/10/2021,0,0,16.83333333,33.1,116,38.38,1.238064516,16.03870968,33.1,219.25,78.44,1.285901639,10.70327869,33.1,309.5,119.9,1.317582418,9.8,33.1,376.5,188,1.553719008,9.287603306,33.1,452.3,217.96,1.443443709,9.68410596,33.1,588.65,289.85,1.601381215,10.57569061,36.6,802.1,799,2.183060109,17.71393443,42.4,3563.1
2021,spring,Wagley,Food,Wagley_Food,4/10/2021,0,0,16.83333333,33.1,116,38.38,1.238064516,16.03870968,33.1,219.25,78.44,1.285901639,10.70327869,33.1,309.5,119.9,1.317582418,9.8,33.1,376.5,188,1.553719008,9.287603306,33.1,452.3,217.96,1.443443709,9.68410596,33.1,588.65,289.85,1.601381215,10.57569061,36.6,802.1,799,2.183060109,17.71393443,42.4,3563.1
2021,spring,Whitney,Woods,Whitney_Woods,4/7/2021,18.77,1.251333333,16.16,28.1,107.25,45.77,1.476451613,16.02580645,28.1,222.9,68.85,1.128688525,10.87704918,28.1,312.45,102.92,1.130989011,10.19450549,28.1,393.85,163.84,1.354049587,10.04710744,28.1,506.85,192.64,1.275761589,10.78344371,28.1,682.95,233.76,1.291491713,11.9038674,35.5,941.95,816.68,2.23136612,18.72540984,40.9,3806.55
2021,spring,Whitney,Main,Whitney_Main,4/7/2021,18.77,1.251333333,16.16,28.1,107.25,45.77,1.476451613,16.02580645,28.1,222.9,68.85,1.128688525,10.87704918,28.1,312.45,102.92,1.130989011,10.19450549,28.1,393.85,163.84,1.354049587,10.04710744,28.1,506.85,192.64,1.275761589,10.78344371,28.1,682.95,233.76,1.291491713,11.9038674,35.5,941.95,816.68,2.23136612,18.72540984,40.9,3806.55
2021,spring,Whitney,50 Acres,Whitney_50 Acres,4/7/2021,18.77,1.251333333,16.16,28.1,107.25,45.77,1.476451613,16.02580645,28.1,222.9,68.85,1.128688525,10.87704918,28.1,312.45,102.92,1.130989011,10.19450549,28.1,393.85,163.84,1.354049587,10.04710744,28.1,506.85,192.64,1.275761589,10.78344371,28.1,682.95,233.76,1.291491713,11.9038674,35.5,941.95,816.68,2.23136612,18.72540984,40.9,3806.55
2021,spring,Whitney,Flood,Whitney_Flood,4/7/2021,18.21,1.214,16.2,28.2,107.75,47.31,1.526129032,16.06129032,28.2,224.15,72.73,1.192295082,10.92459016,28.2,314.05,108.05,1.187362637,10.25604396,28.2,397.45,166.99,1.380082645,10.09586777,28.2,511.25,196.4,1.300662252,10.82649007,28.2,688.15,240.61,1.329337017,11.94364641,35.7,948.05,854.16,2.333770492,18.75601093,41,3815.15
2020,summer,Clay,Middle,Clay_Middle,6/16/2020,2.53,0.168666667,26.22,35.9,216.2,52.01,1.677741935,24.76774194,35.9,420.35,131.77,2.160163934,22.6442623,37.5,785.2,277.31,3.047362637,20.31208791,37.5,987.95,388.08,3.207272727,18.33884298,37.5,1128,456.67,3.024304636,16.15430464,37.5,1202.25,515.08,2.845745856,15.03480663,37.5,1308.85,946.72,2.586666667,18.46967213,39.9,3756.4
2020,summer,Clay,Deer,Clay_Deer,6/16/2020,2.32,0.154666667,26.26666667,35.8,216.85,51.4,1.658064516,24.8,35.8,421.6,135.64,2.223606557,22.6852459,37.3,785.7,289.64,3.182857143,20.36153846,37.3,989.95,406.2,3.357024793,18.40330579,37.3,1131.4,476.66,3.156688742,16.24238411,37.3,1207.05,535.93,2.960939227,15.1359116,37.3,1314.6,962.67,2.630245902,18.52923497,39.8,3762.6
2020,summer,Clay,Gate,Clay_Gate,6/16/2020,2.53,0.168666667,26.22,35.9,216.2,52.01,1.677741935,24.76774194,35.9,420.35,131.77,2.160163934,22.6442623,37.5,785.2,277.31,3.047362637,20.31208791,37.5,987.95,388.08,3.207272727,18.33884298,37.5,1128,456.67,3.024304636,16.15430464,37.5,1202.25,515.08,2.845745856,15.03480663,37.5,1308.85,946.72,2.586666667,18.46967213,39.9,3756.4
2020,summer,Clay,Brushy,Clay_Brushy,6/16/2020,2.53,0.168666667,26.22,35.9,216.2,52.01,1.677741935,24.76774194,35.9,420.35,131.77,2.160163934,22.6442623,37.5,785.2,277.31,3.047362637,20.31208791,37.5,987.95,388.08,3.207272727,18.33884298,37.5,1128,456.67,3.024304636,16.15430464,37.5,1202.25,515.08,2.845745856,15.03480663,37.5,1308.85,946.72,2.586666667,18.46967213,39.9,3756.4
2020,summer,CrossTimbers,Highway,CrossTimbers_Highway,6/27/2020,69.45,4.63,25.72,33.6,219.15,78.58,2.53483871,25.05806452,35,435.8,301.39,4.940819672,22.85245902,35,788.95,334.3,3.673626374,20.12637363,35,974.65,444.97,3.677438017,18.67190083,35,1152.35,537.68,3.560794702,16.27152318,35,1214.8,604.08,3.337458564,14.8679558,35,1287.25,1032.17,2.820136612,17.40765027,39,3432.4
2020,summer,CrossTimbers,Middle,CrossTimbers_Middle,6/26/2020,69.45,4.63,25.41333333,33.6,214.9,79.97,2.579677419,24.72258065,35,426.65,301.39,4.940819672,22.69836066,35,779.8,334.3,3.673626374,20.06483516,35,969.05,444.97,3.677438017,18.45371901,35,1134.55,540.9,3.582119205,16.15562914,35,1200.85,617.73,3.412872928,14.77292818,35,1273.1,1032.17,2.820136612,17.40437158,39,3431.2
2020,summer,CrossTimbers,50 Acres,CrossTimbers_50 Acres,6/26/2020,69.45,4.63,25.41333333,33.6,214.9,79.97,2.579677419,24.72258065,35,426.65,301.39,4.940819672,22.69836066,35,779.8,334.3,3.673626374,20.06483516,35,969.05,444.97,3.677438017,18.45371901,35,1134.55,540.9,3.582119205,16.15562914,35,1200.85,617.73,3.412872928,14.77292818,35,1273.1,1032.17,2.820136612,17.40437158,39,3431.2
2020,summer,CrossTimbers,East,CrossTimbers_East,6/27/2020,69.45,4.63,25.72,33.6,219.15,78.58,2.53483871,25.05806452,35,435.8,301.39,4.940819672,22.85245902,35,788.95,334.3,3.673626374,20.12637363,35,974.65,444.97,3.677438017,18.67190083,35,1152.35,537.68,3.560794702,16.27152318,35,1214.8,604.08,3.337458564,14.8679558,35,1287.25,1032.17,2.820136612,17.40765027,39,3432.4
2020,summer,Crow,Hill,Crow_Hill,6/17/2020,0,0,25.64,35.3,209.95,36.73,1.18483871,24.59032258,35.3,418.55,111.62,1.829836066,22.44262295,36.9,772.2,185.18,2.034945055,20.08461538,36.9,968.45,341.17,2.819586777,18.18760331,36.9,1106.5,402.49,2.665496689,16.10860927,36.9,1186.65,465.53,2.57198895,15.07624309,36.9,1292.6,728.79,1.991229508,18.28442623,39.4,3661
2020,summer,Crow,Gas,Crow_Gas,6/17/2020,0,0,25.64,35.3,209.95,36.73,1.18483871,24.59032258,35.3,418.55,111.62,1.829836066,22.44262295,36.9,772.2,185.18,2.034945055,20.08461538,36.9,968.45,341.17,2.819586777,18.18760331,36.9,1106.5,402.49,2.665496689,16.10860927,36.9,1186.65,465.53,2.57198895,15.07624309,36.9,1292.6,728.79,1.991229508,18.28442623,39.4,3661
2020,summer,Crow,Cattle,Crow_Cattle,6/18/2020,0,0,26.04,35.6,213.1,40.19,1.296451613,24.96451613,35.6,426.3,113.61,1.862459016,22.93442623,37.2,797.85,149.72,1.645274725,20.28681319,37.2,985.05,349.71,2.890165289,18.36528926,37.2,1125.9,410,2.715231788,16.3205298,37.2,1213.3,472.93,2.612872928,15.23425414,37.2,1318.35,732.41,2.001120219,18.37185792,39.5,3694
2020,summer,Crow,Cactus,Crow_Cactus,6/18/2020,0,0,26.04,35.6,213.1,40.19,1.296451613,24.96451613,35.6,426.3,113.61,1.862459016,22.93442623,37.2,797.85,149.72,1.645274725,20.28681319,37.2,985.05,349.71,2.890165289,18.36528926,37.2,1125.9,410,2.715231788,16.3205298,37.2,1213.3,472.93,2.612872928,15.23425414,37.2,1318.35,732.41,2.001120219,18.37185792,39.5,3694
2020,summer,Hagerman,Bennett Hill,Hagerman_Bennett Hill,6/25/2020,117.27,7.818,25.50666667,33.6,216.7,154.38,4.98,24.88709677,34.7,431.05,335.41,5.49852459,22.82786885,34.7,785.05,388.36,4.267692308,20.32417582,34.7,979.4,532.8,4.403305785,18.58181818,34.7,1130.85,611.42,4.049139073,16.35430464,34.7,1195,762.82,4.214475138,14.96187845,34.7,1264.05,1267.6,3.463387978,17.74071038,38.6,3480.6
2020,summer,Hagerman,Upper,Hagerman_Upper,6/24/2020,102.93,6.862,25.45333333,33.7,213.9,152.34,4.914193548,24.8,34.8,428,325.68,5.339016393,22.65081967,34.8,775.65,378.47,4.159010989,20.17362637,34.8,969.5,523.68,4.327933884,18.33719008,34.8,1111.2,599.47,3.97,16.12450331,34.8,1175.3,758.12,4.188508287,14.76906077,34.8,1244.1,1276.59,3.48795082,17.59754098,38.6,3452.95
2020,summer,Hagerman,Crow Hill,Hagerman_Crow Hill,6/25/2020,106.73,7.115333333,25.64,33.7,218.2,144.07,4.647419355,24.98709677,34.8,433.2,338.83,5.554590164,22.88852459,34.8,789.3,393.66,4.325934066,20.36923077,34.8,983.7,547.72,4.52661157,18.60991736,34.8,1134.95,626.67,4.15013245,16.38609272,34.8,1198.65,774.97,4.28160221,14.98950276,34.8,1267.5,1281.02,3.500054645,17.78606557,38.7,3494.6
2020,summer,Hagerman,Meadow Pond,Hagerman_Meadow Pond,6/24/2020,117.27,7.818,25.44,33.6,214.4,156.41,5.045483871,24.82580645,34.7,429.6,335.41,5.49852459,22.73770492,34.7,779.55,388.36,4.267692308,20.27692308,34.7,975.15,532.8,4.403305785,18.45123967,34.7,1118.15,611.42,4.049139073,16.24900662,34.7,1183.35,762.82,4.214475138,14.8961326,34.7,1253.15,1267.6,3.463387978,17.73715847,38.6,3479.4
2020,summer,Lewisville,Airfield,Lewisville_Airfield,6/21/2020,46.59,3.106,27.9,35.7,238.85,118.14,3.810967742,26.54516129,35.7,471.9,205,3.360655738,24.53770492,35.7,887.1,270.5,2.972527473,21.92637363,35.7,1108.5,442.01,3.652975207,19.95950413,35.7,1271.2,540.39,3.578741722,17.77152318,35.7,1350.7,645.33,3.565359116,16.5839779,35.7,1455.2,1028.99,2.811448087,19.46912568,38.7,3931.95
2020,summer,Lewisville,Westlake,Lewisville_Westlake,6/21/2020,66.85,4.456666667,27.8,35.5,237.7,152.48,4.918709677,26.46451613,35.5,469.3,260,4.262295082,24.44590164,35.5,881.25,317.98,3.494285714,21.85164835,35.5,1101.8,531.39,4.391652893,19.89008264,35.5,1263.3,628.94,4.165165563,17.69470199,35.5,1341.45,730.01,4.03320442,16.49834254,35.5,1444.25,1124.25,3.071721311,19.38005464,38.7,3908.4
2020,summer,Lewisville,Oakland,Lewisville_Oakland,6/22/2020,80.82,5.388,27.6,35.2,236.3,152.37,4.91516129,26.52903226,35.7,470.75,239.11,3.919836066,24.58196721,35.7,889.8,304.7,3.348351648,22.04835165,35.7,1119.6,476.24,3.935867769,20.13801653,35.7,1286.8,572.83,3.793576159,17.9013245,35.7,1366.3,679.56,3.754475138,16.67348066,35.7,1466.35,1063.22,2.904972678,19.45464481,38.7,3926.7
2020,summer,Stillhouse,WMA5,Stillhouse_WMA5,6/7/2020,34.92,2.328,25.16666667,34.8,217.45,84.92,2.739354839,24.21290323,35.1,419.8,187.9,3.080327869,22.13442623,35.1,753,276.21,3.035274725,20.76043956,35.1,1002.8,396.28,3.275041322,18.44380165,35.1,1129.55,467.52,3.09615894,16.92649007,35.1,1248.15,497.46,2.74839779,15.71325967,35.1,1356.2,731.9,1.999726776,19.71420765,38.6,4024.95
2020,summer,Stillhouse,50 Acres,Stillhouse_50 Acres,6/8/2020,34.92,2.328,25.14666667,34.8,216.75,84.92,2.739354839,24.43225806,35.1,424.75,187.9,3.080327869,22.16721311,35.1,755.05,276.21,3.035274725,20.89120879,35.1,1014.6,396.28,3.275041322,18.58429752,35.1,1142.1,467.52,3.09615894,17.04635762,35.1,1261.3,489.9,2.706629834,15.77955801,35.1,1365.4,731.9,1.999726776,19.71803279,38.6,4026.45
2020,summer,Stillhouse,Dana Peak,Stillhouse_Dana Peak,6/7/2020,47.9,3.193333333,25.18666667,34.9,217.35,89.91,2.900322581,24.23548387,35.2,420.05,183.97,3.015901639,22.17540984,35.2,755.6,287.38,3.158021978,20.76153846,35.2,1002.85,413.16,3.414545455,18.42561983,35.2,1128.1,478.39,3.168145695,16.90860927,35.2,1246.3,503.19,2.780055249,15.69005525,35.2,1354.4,722.28,1.973442623,19.69398907,38.6,4020.3
2020,summer,Waco,Area 48,Waco_Area 48,6/9/2020,32.58,2.172,25.96,36.1,223.8,154.55,4.985483871,25.07419355,36.1,439.05,249.43,4.089016393,22.37868852,36.1,767.05,375.44,4.125714286,21.03186813,36.1,1027.15,600.47,4.962561983,18.6446281,36.1,1148.65,668.58,4.427682119,16.93377483,36.1,1252,678.42,3.748176796,15.71381215,36.1,1361.45,1006.88,2.751038251,19.64508197,38.3,4017.15
2020,summer,Waco,Area 52,Waco_Area 52,6/9/2020,32.58,2.172,25.96,36.1,223.8,154.55,4.985483871,25.07419355,36.1,439.05,249.43,4.089016393,22.37868852,36.1,767.05,375.44,4.125714286,21.03186813,36.1,1027.15,600.47,4.962561983,18.6446281,36.1,1148.65,668.58,4.427682119,16.93377483,36.1,1252,678.42,3.748176796,15.71381215,36.1,1361.45,1006.88,2.751038251,19.64508197,38.3,4017.15
2020,summer,Waco,Area 111,Waco_Area 111,6/10/2020,14.9,0.993333333,26.28666667,37.1,225.15,154.55,4.985483871,25.37741935,37.1,444.95,244.15,4.002459016,22.48196721,37.1,773.35,375.44,4.125714286,21.10989011,37.1,1034.2,599.79,4.956942149,18.72561983,37.1,1158.45,645.07,4.271986755,17.0205298,37.1,1262.35,678.42,3.748176796,15.82596685,37.1,1376.95,1006.54,2.75010929,19.63907104,38.3,4014.95
2020,summer,Waco,Area 12,Waco_Area 12,6/10/2020,14.9,0.993333333,26.28666667,37.1,225.15,154.55,4.985483871,25.37741935,37.1,444.95,244.15,4.002459016,22.48196721,37.1,773.35,375.44,4.125714286,21.10989011,37.1,1034.2,599.79,4.956942149,18.72561983,37.1,1158.45,645.07,4.271986755,17.0205298,37.1,1262.35,678.42,3.748176796,15.82596685,37.1,1376.95,1006.54,2.75010929,19.63907104,38.3,4014.95
2020,summer,Wagley,House,Wagley_House,6/13/2020,0.13,0.008666667,25.39333333,35.6,210.3,129.43,4.17516129,24.35483871,35.6,412.3,145.61,2.38704918,21.42131148,37,729.75,341.92,3.757362637,19.61428571,37,933.25,448.23,3.704380165,17.56446281,37,1066.35,557.05,3.689072848,15.61125828,37,1145.15,580.75,3.208563536,14.39171271,37,1238.15,1025.28,2.801311475,18.2,39.6,3700.05
2020,summer,Wagley,Watertrap,Wagley_Watertrap,6/14/2020,0.13,0.008666667,25.57333333,35.6,211.15,107.41,3.46483871,24.41612903,35.6,412.5,145.61,2.38704918,21.72295082,37,743.9,337.92,3.713406593,19.75164835,37,945.3,448.23,3.704380165,17.7677686,37,1081.95,556.53,3.685629139,15.68410596,37,1155.05,580.75,3.208563536,14.47790055,37,1249.35,1025.28,2.801311475,18.20846995,39.6,3703.15
2020,summer,Wagley,Airstrip,Wagley_Airstrip,6/14/2020,0.13,0.008666667,25.57333333,35.6,211.15,107.41,3.46483871,24.41612903,35.6,412.5,145.61,2.38704918,21.72295082,37,743.9,337.92,3.713406593,19.75164835,37,945.3,448.23,3.704380165,17.7677686,37,1081.95,556.53,3.685629139,15.68410596,37,1155.05,580.75,3.208563536,14.47790055,37,1249.35,1025.28,2.801311475,18.20846995,39.6,3703.15
2020,summer,Wagley,Food,Wagley_Food,6/13/2020,0.13,0.008666667,25.39333333,35.6,210.3,129.43,4.17516129,24.35483871,35.6,412.3,145.61,2.38704918,21.42131148,37,729.75,341.92,3.757362637,19.61428571,37,933.25,448.23,3.704380165,17.56446281,37,1066.35,557.05,3.689072848,15.61125828,37,1145.15,580.75,3.208563536,14.39171271,37,1238.15,1025.28,2.801311475,18.2,39.6,3700.05
2020,summer,Whitney,Woods,Whitney_Woods,6/11/2020,18.33,1.222,26.04666667,36.6,221.25,131.19,4.231935484,25.19677419,36.6,439.3,163.19,2.675245902,22.26065574,36.6,762.15,300.8,3.305494505,20.77252747,36.6,1006.75,484.36,4.002975207,18.53884298,36.6,1138.3,538.48,3.566092715,16.84834437,36.6,1238.55,578.8,3.197790055,15.64585635,36.6,1348.7,869.67,2.376147541,19.38032787,38.5,3938.55
2020,summer,Whitney,Main,Whitney_Main,6/11/2020,18.33,1.222,26.04666667,36.6,221.25,131.19,4.231935484,25.19677419,36.6,439.3,163.19,2.675245902,22.26065574,36.6,762.15,300.8,3.305494505,20.77252747,36.6,1006.75,484.36,4.002975207,18.53884298,36.6,1138.3,538.48,3.566092715,16.84834437,36.6,1238.55,578.8,3.197790055,15.64585635,36.6,1348.7,869.67,2.376147541,19.38032787,38.5,3938.55
2020,summer,Whitney,50 Acres,Whitney_50 Acres,6/12/2020,0,0,26.22666667,36.6,222.25,131.19,4.231935484,25.30967742,36.6,441.1,145.88,2.39147541,22.3704918,36.6,768.85,300.8,3.305494505,20.78791209,36.6,1008.15,416.27,3.440247934,18.69421488,36.6,1152.85,538.48,3.566092715,16.9615894,36.6,1250.8,578.8,3.197790055,15.72099448,36.6,1358.55,869.55,2.375819672,19.38961749,38.5,3942.05
2020,summer,Whitney,Flood,Whitney_Flood,6/12/2020,0.03,0.002,26.26,36.8,221.9,136.55,4.40483871,25.35806452,36.8,441.05,149.95,2.458196721,22.41967213,36.8,771.05,296.23,3.255274725,20.82857143,36.8,1010.5,417.88,3.453553719,18.72561983,36.8,1155.6,541.36,3.585165563,16.98013245,36.8,1253.7,580.85,3.209116022,15.73812155,36.8,1361.85,882.68,2.411693989,19.40300546,38.6,3948.1
2021,summer,Clay,Middle,Clay_Middle,6/20/2021,42.71,2.847333333,27.35333333,35.1,234.7,133.68,4.312258065,24.70645161,35.1,428.1,296.77,4.865081967,21.53934426,35.1,709.95,351.95,3.867582418,19.56263736,35.1,910.55,378.05,3.124380165,17.95454545,35.1,1075.75,410.14,2.71615894,15.09006623,35.1,1130.65,484.52,2.676906077,13.83370166,35.1,1207.7,927.73,2.534781421,17.63032787,42.9,3517.7
2021,summer,Clay,Deer,Clay_Deer,6/21/2021,42.9,2.86,27.72,35,238.4,139.24,4.491612903,24.9,35,432.25,311.23,5.102131148,21.87868852,35,726.3,370.43,4.070659341,19.72197802,35,923.15,398.46,3.293057851,18.20495868,35,1093.4,420.02,2.781589404,15.23708609,35,1148.2,503.43,2.781381215,13.93812155,35,1219.25,897.06,2.450983607,17.65710383,42.8,3517.95
2021,summer,Clay,Gate,Clay_Gate,6/21/2021,42.5,2.833333333,27.74,35.1,238.05,133.68,4.312258065,24.93225806,35.1,432.6,296.77,4.865081967,21.91147541,35.1,727.75,351.95,3.867582418,19.73186813,35.1,924.25,378.05,3.124380165,18.21157025,35.1,1094.95,400.94,2.655231788,15.24039735,35.1,1149.85,484.52,2.676906077,13.93038674,35.1,1220.85,880.69,2.406256831,17.63770492,42.9,3520.3
2021,summer,Clay,Brushy,Clay_Brushy,6/20/2021,42.71,2.847333333,27.35333333,35.1,234.7,133.68,4.312258065,24.70645161,35.1,428.1,296.77,4.865081967,21.53934426,35.1,709.95,351.95,3.867582418,19.56263736,35.1,910.55,378.05,3.124380165,17.95454545,35.1,1075.75,410.14,2.71615894,15.09006623,35.1,1130.65,484.52,2.676906077,13.83370166,35.1,1207.7,927.73,2.534781421,17.63032787,42.9,3517.7
2021,summer,CrossTimbers,Highway,CrossTimbers_Highway,7/1/2021,29.44,1.962666667,26.75333333,34.7,231.65,73.84,2.381935484,25.46451613,34.7,447.45,227.97,3.737213115,22.60819672,34.7,772.65,393.17,4.320549451,20.1,34.7,965.55,433.98,3.58661157,18.58677686,34.7,1142.15,448.19,2.968145695,15.3,34.7,1192.6,466.45,2.577071823,13.78839779,34.7,1237.1,823.73,2.250628415,16.46967213,39.9,3218.3
2021,summer,CrossTimbers,Middle,CrossTimbers_Middle,6/30/2021,29.38,1.958666667,26.76,34.7,230.75,87.26,2.81483871,25.22580645,34.7,441,227.91,3.736229508,22.48360656,34.7,765.2,393.11,4.31989011,19.91538462,34.7,952.95,433.92,3.586115702,18.43140496,34.7,1128.2,448.76,2.97192053,15.19801325,34.7,1180.85,493.4,2.725966851,13.64640884,34.7,1220.15,823.67,2.250464481,16.47595628,39.9,3220.65
2021,summer,CrossTimbers,50 Acres,CrossTimbers_50 Acres,7/1/2021,29.44,1.962666667,26.75333333,34.7,231.65,73.84,2.381935484,25.46451613,34.7,447.45,227.97,3.737213115,22.60819672,34.7,772.65,393.17,4.320549451,20.1,34.7,965.55,433.98,3.58661157,18.58677686,34.7,1142.15,448.19,2.968145695,15.3,34.7,1192.6,466.45,2.577071823,13.78839779,34.7,1237.1,823.73,2.250628415,16.46967213,39.9,3218.3
2021,summer,CrossTimbers,East,CrossTimbers_East,6/30/2021,29.38,1.958666667,26.76,34.7,230.75,87.26,2.81483871,25.22580645,34.7,441,227.91,3.736229508,22.48360656,34.7,765.2,393.11,4.31989011,19.91538462,34.7,952.95,433.92,3.586115702,18.43140496,34.7,1128.2,448.76,2.97192053,15.19801325,34.7,1180.85,493.4,2.725966851,13.64640884,34.7,1220.15,823.67,2.250464481,16.47595628,39.9,3220.65
2021,summer,Crow,Hill,Crow_Hill,6/22/2021,69.29,4.619333333,27.13333333,34.3,232.85,209.6,6.761290323,24.51935484,34.3,423.95,406.69,6.66704918,21.87540984,34.3,718.95,487.78,5.36021978,19.58351648,34.3,905.65,531.46,4.392231405,18.08347107,34.3,1072.7,547.31,3.624569536,15.1192053,34.3,1129.6,629.42,3.477458564,13.81160221,34.3,1195.8,1019.03,2.784234973,17.37349727,41.9,3418.05
2021,summer,Crow,Gas,Crow_Gas,6/22/2021,69.29,4.619333333,27.13333333,34.3,232.85,209.6,6.761290323,24.51935484,34.3,423.95,406.69,6.66704918,21.87540984,34.3,718.95,487.78,5.36021978,19.58351648,34.3,905.65,531.46,4.392231405,18.08347107,34.3,1072.7,547.31,3.624569536,15.1192053,34.3,1129.6,629.42,3.477458564,13.81160221,34.3,1195.8,1019.03,2.784234973,17.37349727,41.9,3418.05
2021,summer,Crow,Cattle,Crow_Cattle,6/23/2021,13.75,0.916666667,27.22,34.4,231.6,226.55,7.308064516,24.7,34.4,425.45,428.98,7.032459016,22.17868852,34.4,731.1,511.68,5.622857143,19.7956044,34.4,914.1,554.96,4.586446281,18.26198347,34.4,1080.95,571.44,3.784370861,15.27880795,34.4,1142.95,653.58,3.610939227,13.95856354,34.4,1206.4,1055.46,2.883770492,17.45737705,42.2,3436.95
2021,summer,Crow,Cactus,Crow_Cactus,6/23/2021,13.75,0.916666667,27.22,34.4,231.6,226.55,7.308064516,24.7,34.4,425.45,428.98,7.032459016,22.17868852,34.4,731.1,511.68,5.622857143,19.7956044,34.4,914.1,554.96,4.586446281,18.26198347,34.4,1080.95,571.44,3.784370861,15.27880795,34.4,1142.95,653.58,3.610939227,13.95856354,34.4,1206.4,1055.46,2.883770492,17.45737705,42.2,3436.95
2021,summer,Hagerman,Bennett Hill,Hagerman_Bennett Hill,6/27/2021,6.26,0.417333333,27.55333333,34.8,236.05,151.63,4.891290323,25.03870968,34.8,434.45,341.37,5.596229508,22.34754098,34.8,749.2,422.08,4.638241758,19.87802198,34.8,929.75,519.81,4.295950413,18.37438017,34.8,1095.55,545.77,3.614370861,15.13443709,34.8,1143.5,642.55,3.55,13.76906077,34.8,1187.7,1047.34,2.861584699,16.8704918,38.6,3258.45
2021,summer,Hagerman,Upper,Hagerman_Upper,6/29/2021,12.16,0.810666667,27.29333333,34.9,235.05,129.45,4.175806452,25.23870968,34.9,440.55,307.92,5.047868852,22.46393443,34.9,759.15,431.36,4.74021978,20.01868132,34.9,946.9,521.88,4.313057851,18.53884298,34.9,1119.75,546.85,3.621523179,15.36887417,34.9,1171.8,634.74,3.506850829,13.83646409,34.9,1209.75,1026.56,2.804808743,16.74371585,38.5,3236.5
2021,summer,Hagerman,Crow Hill,Hagerman_Crow Hill,6/29/2021,12.91,0.860666667,27.44666667,34.9,237,127.81,4.122903226,25.3516129,34.9,443.6,313.28,5.135737705,22.53770492,34.9,763.15,448.27,4.926043956,20.1021978,34.9,952.3,549.8,4.543801653,18.6231405,34.9,1125.3,577.15,3.82218543,15.45827815,34.9,1178.25,668.44,3.693038674,13.93756906,34.9,1216.85,1078.63,2.947076503,16.87459016,38.7,3260.6
2021,summer,Hagerman,Meadow Pond,Hagerman_Meadow Pond,6/27/2021,6.26,0.417333333,27.55333333,34.8,236.05,151.63,4.891290323,25.03870968,34.8,434.45,341.37,5.596229508,22.34754098,34.8,749.2,422.08,4.638241758,19.87802198,34.8,929.75,519.81,4.295950413,18.37438017,34.8,1095.55,545.77,3.614370861,15.13443709,34.8,1143.5,642.55,3.55,13.76906077,34.8,1187.7,1047.34,2.861584699,16.8704918,38.6,3258.45
2021,summer,Lewisville,Airfield,Lewisville_Airfield,6/25/2021,23.89,1.592666667,28.99333333,36.3,256.05,135.1,4.358064516,26.24516129,36.3,473.25,323.35,5.300819672,23.53114754,36.3,829.8,368.4,4.048351648,21.17692308,36.3,1038.1,488.13,4.034132231,19.61818182,36.3,1215.55,498.95,3.304304636,16.50331126,36.3,1278.2,574.88,3.176132597,15.21270718,36.3,1343.7,933.51,2.55057377,18.51229508,40.8,3669.35
2021,summer,Lewisville,Westlake,Lewisville_Westlake,6/25/2021,38.76,2.584,28.8,36.3,254.75,182.73,5.894516129,26.06774194,36.3,471.2,381.02,6.246229508,23.35081967,36.3,824.8,426.54,4.687252747,21.0021978,36.3,1030.9,554.01,4.578595041,19.46198347,36.3,1208.8,564.65,3.739403974,16.34437086,36.3,1271.1,651.71,3.600607735,15.05801105,36.3,1335.75,1040.52,2.84295082,18.40327869,40.9,3654.25
